Unique_ID,season,team_id,Team,player_id_copy_backup,Defender Name,Total Tackles,Successful Tackles,Defender Success rate,,,,,,,,,
team_id_29|9|K Abhimanyu,9,29,Tamil Thalaivas,#N/A,K Abhimanyu,7,1,14%,,,,,,,,,
team_id_29|9|Md. Arif Rabbani,9,29,Tamil Thalaivas,5003,Md. Arif Rabbani,5,2,40%,,,,,,,,,
team_id_29|9|Sachin Nehra,9,29,Tamil Thalaivas,#N/A,Sachin Nehra,1,0,0%,,,,,,,,,
team_id_29|9|Sachin,9,29,Tamil Thalaivas,5130,Sachin,1,0,0%,,,,,,,,,
team_id_29|9|Pawan Sehrawat,9,29,Tamil Thalaivas,318,Pawan Sehrawat,1,0,0%,,,,,,,,,
team_id_8|9|Parvesh Bhainswal,9,8,Telugu Titans,357,Parvesh Bhainswal,95,44,46%,,,,,,,,,
team_id_8|9|Vishal Bhardwaj,9,8,Telugu Titans,3083,Vishal Bhardwaj,89,37,42%,,,,,,,,,
team_id_8|9|Surjeet Singh,9,8,Telugu Titans,322,Surjeet Singh,48,15,31%,,,,,,,,,
team_id_8|9|Ankit,9,8,Telugu Titans,3227,Ankit,47,18,38%,,,,,,,,,
team_id_8|9|Vijay Kumar,9,8,Telugu Titans,768,Vijay Kumar,31,12,39%,,,,,,,,,
team_id_8|9|Mohsen Maghsoudlou Ja..,9,8,Telugu Titans,#N/A,Mohsen Maghsoudlou Ja..,31,8,26%,,,,,,,,,
team_id_8|9|Prince D,9,8,Telugu Titans,3969,Prince D,24,3,13%,,,,,,,,,
team_id_8|9|Nitin,9,8,Telugu Titans,5111,Nitin,20,3,15%,,,,,,,,,
team_id_8|9|Muhammed Shihas S,9,8,Telugu Titans,#N/A,Muhammed Shihas S,20,1,5%,,,,,,,,,
team_id_8|9|Ravinder Pahal,9,8,Telugu Titans,157,Ravinder Pahal,17,1,6%,,,,,,,,,
team_id_8|9|Vinay,9,8,Telugu Titans,5095,Vinay,9,3,33%,,,,,,,,,
team_id_8|9|Abhishek Singh,9,8,Telugu Titans,2028,Abhishek Singh,9,3,33%,,,,,,,,,
team_id_8|9|Siddharth Sirish Desai,9,8,Telugu Titans,#N/A,Siddharth Sirish Desai,8,2,25%,,,,,,,,,
team_id_8|9|Mohit Pahal,9,8,Telugu Titans,5109,Mohit Pahal,8,4,50%,,,,,,,,,
team_id_8|9|K Hanumanthu,9,8,Telugu Titans,4795,K Hanumanthu,8,4,50%,,,,,,,,,
team_id_8|9|Mohit,9,8,Telugu Titans,5110,Mohit,7,2,29%,,,,,,,,,
team_id_8|9|Adarsh T,9,8,Telugu Titans,3095,Adarsh T,7,2,29%,,,,,,,,,
team_id_8|9|Monu Goyat,9,8,Telugu Titans,388,Monu Goyat,6,1,17%,,,,,,,,,
team_id_8|9|Hamid Mirzaei Nader,9,8,Telugu Titans,#N/A,Hamid Mirzaei Nader,5,0,0%,,,,,,,,,
team_id_8|9|Mohit (TT),9,8,Telugu Titans,#N/A,Mohit (TT),4,1,25%,,,,,,,,,
team_id_8|9|Palla Ramakrishna,9,8,Telugu Titans,4967,Palla Ramakrishna,3,1,33%,,,,,,,,,
team_id_5|9|Rinku H C,9,5,U Mumba,#N/A,Rinku H C,94,52,55%,,,,,,,,,
team_id_5|9|Mohit,9,5,U Mumba,5032,Mohit,89,38,43%,,,,,,,,,
team_id_5|9|Harendra Kumar,9,5,U Mumba,3138,Harendra Kumar,71,24,34%,,,,,,,,,
team_id_5|9|Surinder Singh,9,5,U Mumba,3086,Surinder Singh,56,32,57%,,,,,,,,,
team_id_5|9|Kiran Laxman Magar,9,5,U Mumba,#N/A,Kiran Laxman Magar,46,18,39%,,,,,,,,,
team_id_5|9|Ashish (Bubla),9,5,U Mumba,#N/A,Ashish (Bubla),28,18,64%,,,,,,,,,
team_id_5|9|Rahul Sethpal,9,5,U Mumba,4186,Rahul Sethpal,27,13,48%,,,,,,,,,
team_id_5|9|Shivansh Thakur,9,5,U Mumba,4032,Shivansh Thakur,18,7,39%,,,,,,,,,
team_id_5|9|Jai Bhagwan,9,5,U Mumba,5002,Jai Bhagwan,12,5,42%,,,,,,,,,
team_id_5|9|Ashish,9,5,U Mumba,3028,Ashish,8,4,50%,,,,,,,,,
team_id_5|9|Guman Singh,9,5,U Mumba,3032,Guman Singh,6,0,0%,,,,,,,,,
team_id_5|9|Vishal Mane,9,5,U Mumba,123,Vishal Mane,5,1,20%,,,,,,,,,
team_id_5|9|Satywan,9,5,U Mumba,3169,Satywan,4,1,25%,,,,,,,,,
team_id_5|9|Pranay Vinay Rane,9,5,U Mumba,#N/A,Pranay Vinay Rane,3,1,33%,,,,,,,,,
team_id_5|9|Heidarali Ekrami,9,5,U Mumba,5018,Heidarali Ekrami,3,1,33%,,,,,,,,,
team_id_5|9|Shivam,9,5,U Mumba,4970,Shivam,1,1,100%,,,,,,,,,
team_id_5|9|Ankush,9,5,U Mumba,#N/A,Ankush,1,0,0%,,,,,,,,,
team_id_30|9|Sumit,9,30,U.P. Yoddha,3240,Sumit,105,45,43%,,,,,,,,,
team_id_30|9|Ashu Singh,9,30,U.P. Yoddha,3239,Ashu Singh,100,42,42%,,,,,,,,,
team_id_30|9|Nitesh Kumar,9,30,U.P. Yoddha,3088,Nitesh Kumar,79,30,38%,,,,,,,,,
team_id_30|9|Gurdeep,9,30,U.P. Yoddha,2041,Gurdeep,72,33,46%,,,,,,,,,
team_id_30|9|Rohit Tomar,9,30,U.P. Yoddha,4222,Rohit Tomar,33,13,39%,,,,,,,,,
team_id_30|9|Shubham Kumar,9,30,U.P. Yoddha,4228,Shubham Kumar,22,6,27%,,,,,,,,,
team_id_30|9|Sandeep Narwal,9,30,U.P. Yoddha,142,Sandeep Narwal,18,11,61%,,,,,,,,,
team_id_30|9|Jaideep Sharma,9,30,U.P. Yoddha,#N/A,Jaideep Sharma,11,0,0%,,,,,,,,,
team_id_30|9|Surender Gill,9,30,U.P. Yoddha,3241,Surender Gill,8,4,50%,,,,,,,,,
team_id_30|9|Babu M,9,30,U.P. Yoddha,726,Babu M,8,2,25%,,,,,,,,,
team_id_30|9|Durgesh Kumar,9,30,U.P. Yoddha,3973,Durgesh Kumar,7,3,43%,,,,,,,,,
team_id_30|9|Pardeep Narwal,9,30,U.P. Yoddha,197,Pardeep Narwal,6,0,0%,,,,,,,,,
team_id_30|9|Nitin Panwar,9,30,U.P. Yoddha,3039,Nitin Panwar,4,2,50%,,,,,,,,,
team_id_30|9|Jaideep,9,30,U.P. Yoddha,#N/A,Jaideep,3,0,0%,,,,,,,,,
team_id_30|9|Nitin Tomar,9,30,U.P. Yoddha,320,Nitin Tomar,2,0,0%,,,,,,,,,
team_id_30|9|Mahipal,9,30,U.P. Yoddha,5118,Mahipal,2,0,0%,,,,,,,,,
team_id_30|9|Anil Kumar,9,30,U.P. Yoddha,5121,Anil Kumar,2,1,50%,,,,,,,,,
team_id_30|9|Rathan K,9,30,U.P. Yoddha,3472,Rathan K,1,0,0%,,,,,,,,,
team_id_30|9|James Kamweti,9,30,U.P. Yoddha,4933,James Kamweti,1,1,100%,,,,,,,,,
team_id_30|9|Gulveer Singh,9,30,U.P. Yoddha,647,Gulveer Singh,1,1,100%,,,,,,,,,
team_id_30|9|Abozar Mohajermighani,9,30,U.P. Yoddha,#N/A,Abozar Mohajermighani,1,0,0%,,,,,,,,,
