season,team_name,player-id-pkdc,Raider Name,Number of Defenders,Total Raids,% of Raids,Empty,Successful,Unsuccessful
PKL-06,Jaipur Pink Panthers,3133,Amit Kumar,2,1,3%,,,100.00%
PKL-06,Jaipur Pink Panthers,3133,Amit Kumar,4,6,17%,16.70%,16.70%,66.70%
PKL-06,Jaipur Pink Panthers,3133,Amit Kumar,5,9,26%,22.20%,11.10%,66.70%
PKL-06,Jaipur Pink Panthers,3133,Amit Kumar,6,10,29%,60.00%,10.00%,30.00%
PKL-06,Jaipur Pink Panthers,3133,Amit Kumar,7,9,26%,22.20%,77.80%,
PKL-06,Jaipur Pink Panthers,576,Anand Patil,3,1,2%,,,100.00%
PKL-06,Jaipur Pink Panthers,576,Anand Patil,4,8,15%,100.00%,,
PKL-06,Jaipur Pink Panthers,576,Anand Patil,5,10,19%,60.00%,10.00%,30.00%
PKL-06,Jaipur Pink Panthers,576,Anand Patil,6,10,19%,50.00%,10.00%,40.00%
PKL-06,Jaipur Pink Panthers,576,Anand Patil,7,23,44%,34.80%,30.40%,34.80%
PKL-06,Jaipur Pink Panthers,29,Anup Kumar,2,7,6%,14.30%,28.60%,57.10%
PKL-06,Jaipur Pink Panthers,29,Anup Kumar,3,23,18%,78.30%,17.40%,4.30%
PKL-06,Jaipur Pink Panthers,29,Anup Kumar,4,13,10%,92.30%,,7.70%
PKL-06,Jaipur Pink Panthers,29,Anup Kumar,5,19,15%,89.50%,,10.50%
PKL-06,Jaipur Pink Panthers,29,Anup Kumar,6,16,13%,31.30%,43.80%,25.00%
PKL-06,Jaipur Pink Panthers,29,Anup Kumar,7,49,39%,46.90%,34.70%,18.40%
PKL-06,Jaipur Pink Panthers,266,David Mosambayi,5,2,33%,,,100.00%
PKL-06,Jaipur Pink Panthers,266,David Mosambayi,7,4,67%,25.00%,25.00%,50.00%
PKL-06,Jaipur Pink Panthers,41,Deepak Hooda,1,4,1%,,100.00%,
PKL-06,Jaipur Pink Panthers,41,Deepak Hooda,2,14,4%,,64.30%,35.70%
PKL-06,Jaipur Pink Panthers,41,Deepak Hooda,3,26,7%,50.00%,30.80%,19.20%
PKL-06,Jaipur Pink Panthers,41,Deepak Hooda,4,45,12%,48.90%,31.10%,20.00%
PKL-06,Jaipur Pink Panthers,41,Deepak Hooda,5,48,13%,68.80%,18.80%,12.50%
PKL-06,Jaipur Pink Panthers,41,Deepak Hooda,6,81,22%,24.70%,53.10%,22.20%
PKL-06,Jaipur Pink Panthers,41,Deepak Hooda,7,149,41%,28.20%,51.70%,20.10%
PKL-06,Jaipur Pink Panthers,44,Gangadhari Mallesh,4,1,11%,100.00%,,
PKL-06,Jaipur Pink Panthers,44,Gangadhari Mallesh,5,4,44%,50.00%,25.00%,25.00%
PKL-06,Jaipur Pink Panthers,44,Gangadhari Mallesh,6,1,11%,100.00%,,
PKL-06,Jaipur Pink Panthers,44,Gangadhari Mallesh,7,3,33%,33.30%,,66.70%
PKL-06,Jaipur Pink Panthers,599,Lokesh Kaushik,5,1,9%,,,100.00%
PKL-06,Jaipur Pink Panthers,599,Lokesh Kaushik,6,2,18%,50.00%,50.00%,
PKL-06,Jaipur Pink Panthers,599,Lokesh Kaushik,7,8,73%,37.50%,12.50%,50.00%
PKL-06,Jaipur Pink Panthers,71,Mohit Chhillar,6,1,25%,100.00%,,
PKL-06,Jaipur Pink Panthers,71,Mohit Chhillar,7,3,75%,66.70%,,33.30%
PKL-06,Jaipur Pink Panthers,3065,Nitin Rawal,2,6,11%,16.70%,50.00%,33.30%
PKL-06,Jaipur Pink Panthers,3065,Nitin Rawal,3,8,14%,50.00%,37.50%,12.50%
PKL-06,Jaipur Pink Panthers,3065,Nitin Rawal,4,10,18%,20.00%,30.00%,50.00%
PKL-06,Jaipur Pink Panthers,3065,Nitin Rawal,5,8,14%,75.00%,25.00%,
PKL-06,Jaipur Pink Panthers,3065,Nitin Rawal,6,11,19%,45.50%,36.40%,18.20%
PKL-06,Jaipur Pink Panthers,3065,Nitin Rawal,7,14,25%,50.00%,35.70%,14.30%
PKL-06,Jaipur Pink Panthers,290,Sandeep Dhull,7,1,100%,100.00%,,
PKL-06,Jaipur Pink Panthers,3076,Santhapanaselvam ,7,1,100%,100.00%,,
PKL-06,Jaipur Pink Panthers,264,Selvamani K ,3,1,1%,100.00%,,
PKL-06,Jaipur Pink Panthers,264,Selvamani K ,4,5,6%,80.00%,,20.00%
PKL-06,Jaipur Pink Panthers,264,Selvamani K ,5,13,16%,84.60%,,15.40%
PKL-06,Jaipur Pink Panthers,264,Selvamani K ,6,26,32%,23.10%,42.30%,34.60%
PKL-06,Jaipur Pink Panthers,264,Selvamani K ,7,37,45%,37.80%,43.20%,18.90%
PKL-06,Jaipur Pink Panthers,613,Sunil Siddhgavali,4,2,13%,100.00%,,
PKL-06,Jaipur Pink Panthers,613,Sunil Siddhgavali,5,2,13%,100.00%,,
PKL-06,Jaipur Pink Panthers,613,Sunil Siddhgavali,6,3,20%,,66.70%,33.30%
PKL-06,Jaipur Pink Panthers,613,Sunil Siddhgavali,7,8,53%,62.50%,25.00%,12.50%
PKL-06,Bengaluru Bulls,2021,Anand V,3,4,27%,50.00%,,50.00%
PKL-06,Bengaluru Bulls,2021,Anand V,5,4,27%,25.00%,25.00%,50.00%
PKL-06,Bengaluru Bulls,2021,Anand V,6,2,13%,,50.00%,50.00%
PKL-06,Bengaluru Bulls,2021,Anand V,7,5,33%,80.00%,20.00%,
PKL-06,Bengaluru Bulls,3099,Ankit ,7,2,100%,100.00%,,
PKL-06,Bengaluru Bulls,202,Ashish Kumar,4,1,4%,100.00%,,
PKL-06,Bengaluru Bulls,202,Ashish Kumar,5,4,15%,100.00%,,
PKL-06,Bengaluru Bulls,202,Ashish Kumar,6,8,30%,87.50%,,12.50%
PKL-06,Bengaluru Bulls,202,Ashish Kumar,7,14,52%,71.40%,21.40%,7.10%
PKL-06,Bengaluru Bulls,#N/A,Gyung Tae Kim,5,1,100%,,,100.00%
PKL-06,Bengaluru Bulls,3091,Harish Naik,4,1,3%,,,100.00%
PKL-06,Bengaluru Bulls,3091,Harish Naik,5,4,14%,50.00%,25.00%,25.00%
PKL-06,Bengaluru Bulls,3091,Harish Naik,6,3,10%,,66.70%,33.30%
PKL-06,Bengaluru Bulls,3091,Harish Naik,7,21,72%,19.00%,52.40%,28.60%
PKL-06,Bengaluru Bulls,58,Kashiling Adake,1,2,1%,,100.00%,
PKL-06,Bengaluru Bulls,58,Kashiling Adake,3,13,8%,76.90%,15.40%,7.70%
PKL-06,Bengaluru Bulls,58,Kashiling Adake,4,21,13%,66.70%,19.00%,14.30%
PKL-06,Bengaluru Bulls,58,Kashiling Adake,5,35,21%,68.60%,11.40%,20.00%
PKL-06,Bengaluru Bulls,58,Kashiling Adake,6,37,23%,40.50%,45.90%,13.50%
PKL-06,Bengaluru Bulls,58,Kashiling Adake,7,56,34%,35.70%,39.30%,25.00%
PKL-06,Bengaluru Bulls,769,Mahender Singh,3,1,10%,100.00%,,
PKL-06,Bengaluru Bulls,769,Mahender Singh,5,2,20%,100.00%,,
PKL-06,Bengaluru Bulls,769,Mahender Singh,6,2,20%,50.00%,,50.00%
PKL-06,Bengaluru Bulls,769,Mahender Singh,7,5,50%,80.00%,,20.00%
PKL-06,Bengaluru Bulls,2266,Mahesh Magdum,5,3,25%,,,100.00%
PKL-06,Bengaluru Bulls,2266,Mahesh Magdum,6,2,17%,,50.00%,50.00%
PKL-06,Bengaluru Bulls,2266,Mahesh Magdum,7,7,58%,14.30%,57.10%,28.60%
PKL-06,Bengaluru Bulls,318,Pawan Sehrawat,1,1,0%,,100.00%,
PKL-06,Bengaluru Bulls,318,Pawan Sehrawat,2,14,4%,7.10%,78.60%,14.30%
PKL-06,Bengaluru Bulls,318,Pawan Sehrawat,3,40,11%,27.50%,62.50%,10.00%
PKL-06,Bengaluru Bulls,318,Pawan Sehrawat,4,47,13%,17.00%,53.20%,29.80%
PKL-06,Bengaluru Bulls,318,Pawan Sehrawat,5,82,22%,29.30%,39.00%,31.70%
PKL-06,Bengaluru Bulls,318,Pawan Sehrawat,6,75,20%,12.00%,68.00%,20.00%
PKL-06,Bengaluru Bulls,318,Pawan Sehrawat,7,116,31%,19.80%,59.50%,20.70%
PKL-06,Bengaluru Bulls,326,Rohit Kumar,1,8,2%,12.50%,87.50%,
PKL-06,Bengaluru Bulls,326,Rohit Kumar,2,15,4%,6.70%,80.00%,13.30%
PKL-06,Bengaluru Bulls,326,Rohit Kumar,3,20,6%,60.00%,20.00%,20.00%
PKL-06,Bengaluru Bulls,326,Rohit Kumar,4,42,12%,57.10%,19.00%,23.80%
PKL-06,Bengaluru Bulls,326,Rohit Kumar,5,62,18%,56.50%,25.80%,17.70%
PKL-06,Bengaluru Bulls,326,Rohit Kumar,6,71,21%,36.60%,43.70%,19.70%
PKL-06,Bengaluru Bulls,326,Rohit Kumar,7,123,36%,35.80%,45.50%,18.70%
PKL-06,Bengaluru Bulls,299,Sandeep ,6,1,50%,100.00%,,
PKL-06,Bengaluru Bulls,299,Sandeep ,7,1,50%,,,100.00%
PKL-06,Bengaluru Bulls,3104,Sumit Singh,5,8,30%,87.50%,,12.50%
PKL-06,Bengaluru Bulls,3104,Sumit Singh,6,4,15%,25.00%,75.00%,
PKL-06,Bengaluru Bulls,3104,Sumit Singh,7,15,56%,40.00%,26.70%,33.30%
PKL-06,Gujarat Fortunegiants,389,Ajay Kumar,1,2,2%,,100.00%,
PKL-06,Gujarat Fortunegiants,389,Ajay Kumar,2,2,2%,50.00%,,50.00%
PKL-06,Gujarat Fortunegiants,389,Ajay Kumar,3,10,11%,60.00%,30.00%,10.00%
PKL-06,Gujarat Fortunegiants,389,Ajay Kumar,4,14,16%,57.10%,28.60%,14.30%
PKL-06,Gujarat Fortunegiants,389,Ajay Kumar,5,20,23%,65.00%,,35.00%
PKL-06,Gujarat Fortunegiants,389,Ajay Kumar,6,17,19%,35.30%,58.80%,5.90%
PKL-06,Gujarat Fortunegiants,389,Ajay Kumar,7,23,26%,34.80%,30.40%,34.80%
PKL-06,Gujarat Fortunegiants,#N/A,Anil,5,2,50%,100.00%,,
PKL-06,Gujarat Fortunegiants,#N/A,Anil,6,2,50%,50.00%,,50.00%
PKL-06,Gujarat Fortunegiants,2314,Dharmender ,3,2,33%,,50.00%,50.00%
PKL-06,Gujarat Fortunegiants,2314,Dharmender ,4,2,33%,,50.00%,50.00%
PKL-06,Gujarat Fortunegiants,2314,Dharmender ,7,2,33%,,,100.00%
PKL-06,Gujarat Fortunegiants,522,Dong Geon Lee,2,4,6%,25.00%,50.00%,25.00%
PKL-06,Gujarat Fortunegiants,522,Dong Geon Lee,3,9,14%,55.60%,22.20%,22.20%
PKL-06,Gujarat Fortunegiants,522,Dong Geon Lee,4,2,3%,,50.00%,50.00%
PKL-06,Gujarat Fortunegiants,522,Dong Geon Lee,5,8,12%,62.50%,,37.50%
PKL-06,Gujarat Fortunegiants,522,Dong Geon Lee,6,14,22%,28.60%,64.30%,7.10%
PKL-06,Gujarat Fortunegiants,522,Dong Geon Lee,7,28,43%,42.90%,32.10%,25.00%
PKL-06,Gujarat Fortunegiants,249,Hadi Oshtorak,4,2,18%,50.00%,50.00%,
PKL-06,Gujarat Fortunegiants,249,Hadi Oshtorak,5,1,9%,100.00%,,
PKL-06,Gujarat Fortunegiants,249,Hadi Oshtorak,6,2,18%,,50.00%,50.00%
PKL-06,Gujarat Fortunegiants,249,Hadi Oshtorak,7,6,55%,50.00%,33.30%,16.70%
PKL-06,Gujarat Fortunegiants,219,K.Prapanjan ,2,15,6%,13.30%,73.30%,13.30%
PKL-06,Gujarat Fortunegiants,219,K.Prapanjan ,3,24,9%,70.80%,8.30%,20.80%
PKL-06,Gujarat Fortunegiants,219,K.Prapanjan ,4,38,15%,31.60%,34.20%,34.20%
PKL-06,Gujarat Fortunegiants,219,K.Prapanjan ,5,66,26%,59.10%,21.20%,19.70%
PKL-06,Gujarat Fortunegiants,219,K.Prapanjan ,6,34,13%,26.50%,58.80%,14.70%
PKL-06,Gujarat Fortunegiants,219,K.Prapanjan ,7,78,31%,29.50%,47.40%,23.10%
PKL-06,Gujarat Fortunegiants,2306,Lalit Chaudhary,5,3,43%,66.70%,,33.30%
PKL-06,Gujarat Fortunegiants,2306,Lalit Chaudhary,6,1,14%,,,100.00%
PKL-06,Gujarat Fortunegiants,2306,Lalit Chaudhary,7,3,43%,,33.30%,66.70%
PKL-06,Gujarat Fortunegiants,163,Mahendra Rajput,2,3,5%,,33.30%,66.70%
PKL-06,Gujarat Fortunegiants,163,Mahendra Rajput,3,10,15%,70.00%,,30.00%
PKL-06,Gujarat Fortunegiants,163,Mahendra Rajput,4,8,12%,37.50%,,62.50%
PKL-06,Gujarat Fortunegiants,163,Mahendra Rajput,5,12,18%,66.70%,25.00%,8.30%
PKL-06,Gujarat Fortunegiants,163,Mahendra Rajput,6,16,24%,25.00%,43.80%,31.30%
PKL-06,Gujarat Fortunegiants,163,Mahendra Rajput,7,17,26%,11.80%,47.10%,41.20%
PKL-06,Gujarat Fortunegiants,357,Parvesh Bhainswal,7,1,100%,100.00%,,
PKL-06,Gujarat Fortunegiants,3023,Rohit Gulia,2,7,5%,28.60%,57.10%,14.30%
PKL-06,Gujarat Fortunegiants,3023,Rohit Gulia,3,18,12%,66.70%,22.20%,11.10%
PKL-06,Gujarat Fortunegiants,3023,Rohit Gulia,4,19,13%,31.60%,26.30%,42.10%
PKL-06,Gujarat Fortunegiants,3023,Rohit Gulia,5,30,20%,56.70%,13.30%,30.00%
PKL-06,Gujarat Fortunegiants,3023,Rohit Gulia,6,23,15%,39.10%,47.80%,13.00%
PKL-06,Gujarat Fortunegiants,3023,Rohit Gulia,7,55,36%,40.00%,40.00%,20.00%
PKL-06,Gujarat Fortunegiants,2023,Ruturaj Koravi,6,2,67%,100.00%,,
PKL-06,Gujarat Fortunegiants,2023,Ruturaj Koravi,7,1,33%,100.00%,,
PKL-06,Gujarat Fortunegiants,757,Sachin ,1,4,1%,,100.00%,
PKL-06,Gujarat Fortunegiants,757,Sachin ,2,25,7%,20.00%,52.00%,28.00%
PKL-06,Gujarat Fortunegiants,757,Sachin ,3,31,8%,61.30%,29.00%,9.70%
PKL-06,Gujarat Fortunegiants,757,Sachin ,4,57,16%,33.30%,40.40%,26.30%
PKL-06,Gujarat Fortunegiants,757,Sachin ,5,79,22%,41.80%,27.80%,30.40%
PKL-06,Gujarat Fortunegiants,757,Sachin ,6,56,15%,28.60%,60.70%,10.70%
PKL-06,Gujarat Fortunegiants,757,Sachin ,7,114,31%,24.60%,53.50%,21.90%
PKL-06,Gujarat Fortunegiants,232,Sachin Vittala,5,2,40%,50.00%,,50.00%
PKL-06,Gujarat Fortunegiants,232,Sachin Vittala,6,2,40%,50.00%,50.00%,
PKL-06,Gujarat Fortunegiants,232,Sachin Vittala,7,1,20%,,100.00%,
PKL-06,Gujarat Fortunegiants,605,Shubham Ashok Palkar,5,5,38%,40.00%,,60.00%
PKL-06,Gujarat Fortunegiants,605,Shubham Ashok Palkar,6,3,23%,66.70%,33.30%,
PKL-06,Gujarat Fortunegiants,605,Shubham Ashok Palkar,7,5,38%,40.00%,20.00%,40.00%
PKL-06,Gujarat Fortunegiants,368,Sunil Kumar,2,1,3%,100.00%,,
PKL-06,Gujarat Fortunegiants,368,Sunil Kumar,3,2,7%,100.00%,,
PKL-06,Gujarat Fortunegiants,368,Sunil Kumar,4,3,10%,100.00%,,
PKL-06,Gujarat Fortunegiants,368,Sunil Kumar,5,11,37%,100.00%,,
PKL-06,Gujarat Fortunegiants,368,Sunil Kumar,6,6,20%,100.00%,,
PKL-06,Gujarat Fortunegiants,368,Sunil Kumar,7,7,23%,85.70%,,14.30%
PKL-06,Dabang Delhi,#N/A,Aman Kadian,7,3,100%,33.30%,,66.70%
PKL-06,Dabang Delhi,36,Chandran Ranjit,2,4,1%,,75.00%,25.00%
PKL-06,Dabang Delhi,36,Chandran Ranjit,3,15,5%,26.70%,53.30%,20.00%
PKL-06,Dabang Delhi,36,Chandran Ranjit,4,40,13%,47.50%,30.00%,22.50%
PKL-06,Dabang Delhi,36,Chandran Ranjit,5,69,22%,49.30%,29.00%,21.70%
PKL-06,Dabang Delhi,36,Chandran Ranjit,6,65,21%,26.20%,52.30%,21.50%
PKL-06,Dabang Delhi,36,Chandran Ranjit,7,123,39%,29.30%,45.50%,25.20%
PKL-06,Dabang Delhi,251,Meraj Sheykh,1,3,1%,,100.00%,
PKL-06,Dabang Delhi,251,Meraj Sheykh,2,14,7%,,85.70%,14.30%
PKL-06,Dabang Delhi,251,Meraj Sheykh,3,22,10%,13.60%,72.70%,13.60%
PKL-06,Dabang Delhi,251,Meraj Sheykh,4,29,14%,41.40%,34.50%,24.10%
PKL-06,Dabang Delhi,251,Meraj Sheykh,5,45,21%,48.90%,17.80%,33.30%
PKL-06,Dabang Delhi,251,Meraj Sheykh,6,38,18%,52.60%,28.90%,18.40%
PKL-06,Dabang Delhi,251,Meraj Sheykh,7,62,29%,58.10%,19.40%,22.60%
PKL-06,Dabang Delhi,2296,Naveen Kumar,1,2,1%,,100.00%,
PKL-06,Dabang Delhi,2296,Naveen Kumar,2,9,3%,,77.80%,22.20%
PKL-06,Dabang Delhi,2296,Naveen Kumar,3,20,7%,15.00%,65.00%,20.00%
PKL-06,Dabang Delhi,2296,Naveen Kumar,4,32,10%,37.50%,37.50%,25.00%
PKL-06,Dabang Delhi,2296,Naveen Kumar,5,54,18%,44.40%,31.50%,24.10%
PKL-06,Dabang Delhi,2296,Naveen Kumar,6,63,21%,34.90%,39.70%,25.40%
PKL-06,Dabang Delhi,2296,Naveen Kumar,7,127,41%,28.30%,55.90%,15.70%
PKL-06,Dabang Delhi,156,Pawan Kumar,2,1,1%,,100.00%,
PKL-06,Dabang Delhi,156,Pawan Kumar,3,3,3%,33.30%,,66.70%
PKL-06,Dabang Delhi,156,Pawan Kumar,4,9,10%,66.70%,22.20%,11.10%
PKL-06,Dabang Delhi,156,Pawan Kumar,5,9,10%,44.40%,44.40%,11.10%
PKL-06,Dabang Delhi,156,Pawan Kumar,6,27,30%,44.40%,37.00%,18.50%
PKL-06,Dabang Delhi,156,Pawan Kumar,7,41,46%,31.70%,46.30%,22.00%
PKL-06,Dabang Delhi,86,Rajesh Narwal,1,1,5%,,100.00%,
PKL-06,Dabang Delhi,86,Rajesh Narwal,5,4,20%,75.00%,25.00%,
PKL-06,Dabang Delhi,86,Rajesh Narwal,6,5,25%,100.00%,,
PKL-06,Dabang Delhi,86,Rajesh Narwal,7,10,50%,30.00%,30.00%,40.00%
PKL-06,Dabang Delhi,773,Satpal ,6,1,50%,100.00%,,
PKL-06,Dabang Delhi,773,Satpal ,7,1,50%,,,100.00%
PKL-06,Dabang Delhi,105,Shabeer Bappu,4,3,12%,33.30%,,66.70%
PKL-06,Dabang Delhi,105,Shabeer Bappu,5,5,19%,40.00%,,60.00%
PKL-06,Dabang Delhi,105,Shabeer Bappu,6,4,15%,25.00%,50.00%,25.00%
PKL-06,Dabang Delhi,105,Shabeer Bappu,7,14,54%,50.00%,28.60%,21.40%
PKL-06,Dabang Delhi,#N/A,Sumit Kumar,6,1,100%,100.00%,,
PKL-06,Dabang Delhi,3159,Vishal ,3,1,17%,100.00%,,
PKL-06,Dabang Delhi,3159,Vishal ,5,4,67%,75.00%,25.00%,
PKL-06,Dabang Delhi,3159,Vishal ,7,1,17%,100.00%,,
PKL-06,Dabang Delhi,245,Yogesh Hooda,4,1,8%,100.00%,,
PKL-06,Dabang Delhi,245,Yogesh Hooda,5,1,8%,100.00%,,
PKL-06,Dabang Delhi,245,Yogesh Hooda,6,6,46%,33.30%,16.70%,50.00%
PKL-06,Dabang Delhi,245,Yogesh Hooda,7,5,38%,40.00%,,60.00%
PKL-06,UP Yoddha,2316,Azad Singh,3,2,4%,50.00%,50.00%,
PKL-06,UP Yoddha,2316,Azad Singh,4,4,8%,50.00%,50.00%,
PKL-06,UP Yoddha,2316,Azad Singh,5,9,19%,44.40%,33.30%,22.20%
PKL-06,UP Yoddha,2316,Azad Singh,6,11,23%,45.50%,18.20%,36.40%
PKL-06,UP Yoddha,2316,Azad Singh,7,22,46%,31.80%,27.30%,40.90%
PKL-06,UP Yoddha,2278,Bhanu Tomar,4,1,5%,,100.00%,
PKL-06,UP Yoddha,2278,Bhanu Tomar,5,5,23%,40.00%,,60.00%
PKL-06,UP Yoddha,2278,Bhanu Tomar,6,7,32%,28.60%,28.60%,42.90%
PKL-06,UP Yoddha,2278,Bhanu Tomar,7,9,41%,11.10%,33.30%,55.60%
PKL-06,UP Yoddha,54,Jeeva Kumar,7,1,100%,100.00%,,
PKL-06,UP Yoddha,2262,Md Masud Karim,5,2,67%,,50.00%,50.00%
PKL-06,UP Yoddha,2262,Md Masud Karim,6,1,33%,,100.00%,
PKL-06,UP Yoddha,2262,Md Masud Karim,6,1,100%,,,100.00%
PKL-06,UP Yoddha,3088,Nitesh Kumar,6,2,33%,100.00%,,
PKL-06,UP Yoddha,3088,Nitesh Kumar,7,4,67%,75.00%,,25.00%
PKL-06,UP Yoddha,155,Prashanth Rai,1,2,1%,,100.00%,
PKL-06,UP Yoddha,155,Prashanth Rai,2,5,2%,,80.00%,20.00%
PKL-06,UP Yoddha,155,Prashanth Rai,3,8,3%,75.00%,25.00%,
PKL-06,UP Yoddha,155,Prashanth Rai,4,18,7%,55.60%,27.80%,16.70%
PKL-06,UP Yoddha,155,Prashanth Rai,5,35,13%,51.40%,14.30%,34.30%
PKL-06,UP Yoddha,155,Prashanth Rai,6,86,33%,39.50%,51.20%,9.30%
PKL-06,UP Yoddha,155,Prashanth Rai,7,108,41%,29.60%,49.10%,21.30%
PKL-06,UP Yoddha,94,Rishank Devadiga,1,3,1%,33.30%,66.70%,
PKL-06,UP Yoddha,94,Rishank Devadiga,2,9,3%,11.10%,55.60%,33.30%
PKL-06,UP Yoddha,94,Rishank Devadiga,3,17,6%,52.90%,23.50%,23.50%
PKL-06,UP Yoddha,94,Rishank Devadiga,4,34,13%,67.60%,11.80%,20.60%
PKL-06,UP Yoddha,94,Rishank Devadiga,5,49,19%,67.30%,16.30%,16.30%
PKL-06,UP Yoddha,94,Rishank Devadiga,6,62,24%,35.50%,45.20%,19.40%
PKL-06,UP Yoddha,94,Rishank Devadiga,7,88,34%,40.90%,37.50%,21.60%
PKL-06,UP Yoddha,217,Rohit Chaudhary,5,6,27%,50.00%,16.70%,33.30%
PKL-06,UP Yoddha,217,Rohit Chaudhary,6,5,23%,20.00%,,80.00%
PKL-06,UP Yoddha,217,Rohit Chaudhary,7,11,50%,63.60%,9.10%,27.30%
PKL-06,UP Yoddha,218,Sachin Kumar,2,5,6%,,100.00%,
PKL-06,UP Yoddha,218,Sachin Kumar,3,11,12%,45.50%,36.40%,18.20%
PKL-06,UP Yoddha,218,Sachin Kumar,4,12,13%,50.00%,16.70%,33.30%
PKL-06,UP Yoddha,218,Sachin Kumar,5,22,25%,77.30%,13.60%,9.10%
PKL-06,UP Yoddha,218,Sachin Kumar,6,14,16%,64.30%,14.30%,21.40%
PKL-06,UP Yoddha,218,Sachin Kumar,7,25,28%,68.00%,20.00%,12.00%
PKL-06,UP Yoddha,347,Sagar B Krishna,5,3,33%,100.00%,,
PKL-06,UP Yoddha,347,Sagar B Krishna,6,1,11%,100.00%,,
PKL-06,UP Yoddha,347,Sagar B Krishna,7,5,56%,80.00%,,20.00%
PKL-06,UP Yoddha,106,Shrikant Jadhav,1,1,0%,,100.00%,
PKL-06,UP Yoddha,106,Shrikant Jadhav,2,12,4%,33.30%,58.30%,8.30%
PKL-06,UP Yoddha,106,Shrikant Jadhav,3,18,5%,22.20%,50.00%,27.80%
PKL-06,UP Yoddha,106,Shrikant Jadhav,4,41,12%,39.00%,29.30%,31.70%
PKL-06,UP Yoddha,106,Shrikant Jadhav,5,84,25%,52.40%,14.30%,33.30%
PKL-06,UP Yoddha,106,Shrikant Jadhav,6,60,18%,26.70%,40.00%,33.30%
PKL-06,UP Yoddha,106,Shrikant Jadhav,7,116,35%,32.80%,40.50%,26.70%
PKL-06,UP Yoddha,698,Vishav Chaudhary,5,5,45%,40.00%,,60.00%
PKL-06,UP Yoddha,698,Vishav Chaudhary,6,2,18%,50.00%,50.00%,
PKL-06,UP Yoddha,698,Vishav Chaudhary,7,4,36%,75.00%,,25.00%
PKL-06,Tamil Thailaivas,26,Ajay Thakur,2,19,5%,5.30%,78.90%,15.80%
PKL-06,Tamil Thailaivas,26,Ajay Thakur,3,27,7%,44.40%,37.00%,18.50%
PKL-06,Tamil Thailaivas,26,Ajay Thakur,4,52,13%,48.10%,30.80%,21.20%
PKL-06,Tamil Thailaivas,26,Ajay Thakur,5,84,22%,46.40%,27.40%,26.20%
PKL-06,Tamil Thailaivas,26,Ajay Thakur,6,71,18%,22.50%,62.00%,15.50%
PKL-06,Tamil Thailaivas,26,Ajay Thakur,7,135,35%,25.90%,53.30%,20.70%
PKL-06,Tamil Thailaivas,212,Amit Hooda,7,2,100%,,,100.00%
PKL-06,Tamil Thailaivas,2325,Anand ,2,1,6%,,100.00%,
PKL-06,Tamil Thailaivas,2325,Anand ,3,3,18%,33.30%,,66.70%
PKL-06,Tamil Thailaivas,2325,Anand ,4,3,18%,33.30%,66.70%,
PKL-06,Tamil Thailaivas,2325,Anand ,5,4,24%,75.00%,25.00%,
PKL-06,Tamil Thailaivas,2325,Anand ,6,2,12%,,,100.00%
PKL-06,Tamil Thailaivas,2325,Anand ,7,4,24%,25.00%,75.00%,
PKL-06,Tamil Thailaivas,765,Anil Kumar,5,2,67%,100.00%,,
PKL-06,Tamil Thailaivas,765,Anil Kumar,7,1,33%,100.00%,,
PKL-06,Tamil Thailaivas,376,Athul M S,3,2,2%,50.00%,,50.00%
PKL-06,Tamil Thailaivas,376,Athul M S,4,15,14%,13.30%,33.30%,53.30%
PKL-06,Tamil Thailaivas,376,Athul M S,5,21,20%,28.60%,23.80%,47.60%
PKL-06,Tamil Thailaivas,376,Athul M S,6,19,18%,5.30%,42.10%,52.60%
PKL-06,Tamil Thailaivas,376,Athul M S,7,48,46%,14.60%,58.30%,27.10%
PKL-06,Tamil Thailaivas,191,C.Arun ,5,1,33%,100.00%,,
PKL-06,Tamil Thailaivas,191,C.Arun ,7,2,67%,100.00%,,
PKL-06,Tamil Thailaivas,#N/A,D. Pradap,3,2,12%,100.00%,,
PKL-06,Tamil Thailaivas,#N/A,D. Pradap,4,3,18%,66.70%,,33.30%
PKL-06,Tamil Thailaivas,#N/A,D. Pradap,5,4,24%,,75.00%,25.00%
PKL-06,Tamil Thailaivas,#N/A,D. Pradap,6,1,6%,100.00%,,
PKL-06,Tamil Thailaivas,#N/A,D. Pradap,7,7,41%,28.60%,28.60%,42.90%
PKL-06,Tamil Thailaivas,724,Darshan J.,7,1,100%,,,100.00%
PKL-06,Tamil Thailaivas,52,Jasvir Singh,2,4,3%,,75.00%,25.00%
PKL-06,Tamil Thailaivas,52,Jasvir Singh,3,6,5%,50.00%,33.30%,16.70%
PKL-06,Tamil Thailaivas,52,Jasvir Singh,4,12,10%,58.30%,8.30%,33.30%
PKL-06,Tamil Thailaivas,52,Jasvir Singh,5,24,21%,58.30%,8.30%,33.30%
PKL-06,Tamil Thailaivas,52,Jasvir Singh,6,27,23%,51.90%,25.90%,22.20%
PKL-06,Tamil Thailaivas,52,Jasvir Singh,7,44,38%,36.40%,43.20%,20.50%
PKL-06,Tamil Thailaivas,#N/A,K. Jayaseelan,7,3,100%,66.70%,,33.30%
PKL-06,Tamil Thailaivas,69,Manjeet Chhillar,3,2,7%,100.00%,,
PKL-06,Tamil Thailaivas,69,Manjeet Chhillar,4,2,7%,100.00%,,
