season,team_name,player-id-pkdc,player-id-pkdc-sanitised,Raider Name,Number of Defenders,Total Raids,% of Raids,Empty,Successful
PKL-09,Bengaluru Bulls,#N/A,-1,Bharat Naresh,6,6900%,19.00%,15.90%,66.70%
PKL-09,Bengaluru Bulls,#N/A,-1,Bharat Naresh,7,13100%,36.00%,15.30%,54.20%
PKL-09,Bengaluru Bulls,3225,3225,Harmanjit Singh,5,600%,60.00%,66.70%,
PKL-09,Bengaluru Bulls,3225,3225,Harmanjit Singh,7,400%,40.00%,25.00%,
PKL-09,Bengaluru Bulls,769,769,Mahender Singh,6,100%,7.00%,100.00%,
PKL-09,Bengaluru Bulls,769,769,Mahender Singh,7,1300%,93.00%,92.30%,
PKL-09,Bengaluru Bulls,772,772,More G B,6,100%,20.00%,100.00%,
PKL-09,Bengaluru Bulls,772,772,More G B,7,400%,80.00%,75.00%,
PKL-09,Bengaluru Bulls,3038,3038,Neeraj Narwal,1,200%,1%,,100.00%
PKL-09,Bengaluru Bulls,3038,3038,Neeraj Narwal,3,400%,2.00%,75.00%,
PKL-09,Bengaluru Bulls,3038,3038,Neeraj Narwal,4,1800%,9.00%,72.20%,16.70%
PKL-09,Bengaluru Bulls,3038,3038,Neeraj Narwal,5,3800%,19.00%,65.80%,13.20%
PKL-09,Bengaluru Bulls,3038,3038,Neeraj Narwal,6,5700%,29.00%,24.60%,49.10%
PKL-09,Bengaluru Bulls,3038,3038,Neeraj Narwal,7,8000%,40.00%,47.50%,28.80%
PKL-09,Bengaluru Bulls,3154,3154,Sachin Narwal,3,100%,2%,,
PKL-09,Bengaluru Bulls,3154,3154,Sachin Narwal,4,700%,11.00%,42.90%,42.90%
PKL-09,Bengaluru Bulls,3154,3154,Sachin Narwal,5,900%,14.00%,33.30%,44.40%
PKL-09,Bengaluru Bulls,3154,3154,Sachin Narwal,6,1400%,22.00%,14.30%,57.10%
PKL-09,Bengaluru Bulls,3154,3154,Sachin Narwal,7,3300%,52.00%,27.30%,36.40%
PKL-09,Bengaluru Bulls,3228,3228,Saurabh Nandal,4,100%,50%,,100.00%
PKL-09,Bengaluru Bulls,3228,3228,Saurabh Nandal,5,100%,50%,,100.00%
PKL-09,Bengaluru Bulls,366,366,Vikash Kandola,1,100%,0%,,100.00%
PKL-09,Bengaluru Bulls,366,366,Vikash Kandola,2,2700%,9.00%,3.70%,77.80%
PKL-09,Bengaluru Bulls,366,366,Vikash Kandola,3,1100%,4.00%,72.70%,27.30%
PKL-09,Bengaluru Bulls,366,366,Vikash Kandola,4,3400%,11.00%,50.00%,20.60%
PKL-09,Bengaluru Bulls,366,366,Vikash Kandola,5,5500%,18.00%,54.50%,21.80%
PKL-09,Bengaluru Bulls,366,366,Vikash Kandola,6,4700%,15.00%,42.60%,40.40%
PKL-09,Bengaluru Bulls,366,366,Vikash Kandola,7,13100%,43.00%,46.60%,32.80%
PKL-09,Bengaluru Bulls,#N/A,-1,Vikash Khandola,2,400%,12%,,100.00%
PKL-09,Bengaluru Bulls,#N/A,-1,Vikash Khandola,3,200%,6.00%,100.00%,
PKL-09,Bengaluru Bulls,#N/A,-1,Vikash Khandola,4,200%,6.00%,100.00%,
PKL-09,Bengaluru Bulls,#N/A,-1,Vikash Khandola,5,700%,21.00%,28.60%,42.90%
PKL-09,Bengaluru Bulls,#N/A,-1,Vikash Khandola,6,700%,21.00%,42.90%,42.90%
PKL-09,Bengaluru Bulls,#N/A,-1,Vikash Khandola,7,1100%,33.00%,36.40%,36.40%
PKL-09,Dabang Delhi,5100,5100,Ashish Narwal,4,200%,10.00%,50.00%,50.00%
PKL-09,Dabang Delhi,5100,5100,Ashish Narwal,5,400%,20.00%,50.00%,
PKL-09,Dabang Delhi,5100,5100,Ashish Narwal,6,800%,40%,,62.50%
PKL-09,Dabang Delhi,5100,5100,Ashish Narwal,7,600%,30.00%,50.00%,
PKL-09,Dabang Delhi,4947,4947,Ashu Malik,2,1200%,4.00%,25.00%,58.30%
PKL-09,Dabang Delhi,4947,4947,Ashu Malik,3,1500%,5.00%,60.00%,20.00%
PKL-09,Dabang Delhi,4947,4947,Ashu Malik,4,4300%,16.00%,46.50%,41.90%
PKL-09,Dabang Delhi,4947,4947,Ashu Malik,5,7000%,25.00%,41.40%,28.60%
PKL-09,Dabang Delhi,4947,4947,Ashu Malik,6,4700%,17.00%,34.00%,40.40%
PKL-09,Dabang Delhi,4947,4947,Ashu Malik,7,9000%,32.00%,32.20%,46.70%
PKL-09,Dabang Delhi,3965,3965,Manjeet,3,700%,7.00%,71.40%,
PKL-09,Dabang Delhi,3965,3965,Manjeet,4,700%,7.00%,28.60%,28.60%
PKL-09,Dabang Delhi,3965,3965,Manjeet,5,1900%,18.00%,26.30%,26.30%
PKL-09,Dabang Delhi,3965,3965,Manjeet,6,2000%,19.00%,25.00%,60.00%
PKL-09,Dabang Delhi,3965,3965,Manjeet,7,5200%,50.00%,19.20%,42.30%
PKL-09,Dabang Delhi,2296,2296,Naveen Kumar,1,300%,1%,,100.00%
PKL-09,Dabang Delhi,2296,2296,Naveen Kumar,2,3600%,8.00%,5.60%,80.60%
PKL-09,Dabang Delhi,2296,2296,Naveen Kumar,3,4000%,9.00%,15.00%,52.50%
PKL-09,Dabang Delhi,2296,2296,Naveen Kumar,4,5000%,11.00%,40.00%,30.00%
PKL-09,Dabang Delhi,2296,2296,Naveen Kumar,5,5800%,13.00%,46.60%,32.80%
PKL-09,Dabang Delhi,2296,2296,Naveen Kumar,6,7600%,17.00%,35.50%,52.60%
PKL-09,Dabang Delhi,2296,2296,Naveen Kumar,7,17600%,40.00%,24.40%,54.50%
PKL-09,Dabang Delhi,240,240,Ravi Kumar,5,100%,50.00%,100.00%,
PKL-09,Dabang Delhi,240,240,Ravi Kumar,7,100%,50.00%,100.00%,
PKL-09,Dabang Delhi,4106,4106,Tejas Maruti Patil,4,100%,25%,,
PKL-09,Dabang Delhi,4106,4106,Tejas Maruti Patil,5,200%,50.00%,100.00%,
PKL-09,Dabang Delhi,4106,4106,Tejas Maruti Patil,6,100%,25%,,100.00%
PKL-09,Dabang Delhi,#N/A,-1,Vijay,7,600%,100.00%,33.30%,16.70%
PKL-09,Dabang Delhi,#N/A,-1,Vijay Jaglan,2,100%,1%,,
PKL-09,Dabang Delhi,#N/A,-1,Vijay Jaglan,3,200%,2.00%,100.00%,
PKL-09,Dabang Delhi,#N/A,-1,Vijay Jaglan,4,600%,5.00%,100.00%,
PKL-09,Dabang Delhi,#N/A,-1,Vijay Jaglan,5,600%,5.00%,100.00%,
PKL-09,Dabang Delhi,#N/A,-1,Vijay Jaglan,6,3600%,32.00%,36.10%,41.70%
PKL-09,Dabang Delhi,#N/A,-1,Vijay Jaglan,7,6300%,55.00%,20.60%,60.30%
PKL-09,Dabang Delhi,3159,3159,Vishal,7,100%,100.00%,100.00%,
PKL-09,Dabang Delhi,#N/A,-1,Vishal Lather,3,100%,17.00%,100.00%,
PKL-09,Dabang Delhi,#N/A,-1,Vishal Lather,4,400%,67.00%,100.00%,
PKL-09,Dabang Delhi,#N/A,-1,Vishal Lather,7,100%,17.00%,100.00%,
PKL-09,Gujarat Fortunegiants,2297,2297,Arkam Shaikh,5,100%,14.00%,100.00%,
PKL-09,Gujarat Fortunegiants,2297,2297,Arkam Shaikh,6,100%,14.00%,100.00%,
PKL-09,Gujarat Fortunegiants,2297,2297,Arkam Shaikh,7,500%,71.00%,40.00%,20.00%
PKL-09,Gujarat Fortunegiants,36,36,Chandran Ranjit,2,100%,1%,,100.00%
PKL-09,Gujarat Fortunegiants,36,36,Chandran Ranjit,3,400%,2.00%,50.00%,25.00%
PKL-09,Gujarat Fortunegiants,36,36,Chandran Ranjit,4,900%,6.00%,44.40%,33.30%
PKL-09,Gujarat Fortunegiants,36,36,Chandran Ranjit,5,1600%,10.00%,50.00%,31.30%
PKL-09,Gujarat Fortunegiants,36,36,Chandran Ranjit,6,5100%,31.00%,25.50%,51.00%
PKL-09,Gujarat Fortunegiants,36,36,Chandran Ranjit,7,8100%,50.00%,23.50%,48.10%
PKL-09,Gujarat Fortunegiants,522,522,Dong Geon Lee,3,100%,2.00%,100.00%,
PKL-09,Gujarat Fortunegiants,522,522,Dong Geon Lee,4,700%,11.00%,57.10%,14.30%
PKL-09,Gujarat Fortunegiants,522,522,Dong Geon Lee,5,900%,14.00%,100.00%,
PKL-09,Gujarat Fortunegiants,522,522,Dong Geon Lee,6,1300%,20.00%,23.10%,61.50%
PKL-09,Gujarat Fortunegiants,522,522,Dong Geon Lee,7,3500%,54.00%,17.10%,60.00%
PKL-09,Gujarat Fortunegiants,163,163,Gaurav Chhikara,7,100%,100%,,
PKL-09,Gujarat Fortunegiants,163,163,Mahendra Ganesh Rajput,4,300%,4.00%,66.70%,33.30%
PKL-09,Gujarat Fortunegiants,163,163,Mahendra Ganesh Rajput,5,1100%,16.00%,72.70%,9.10%
PKL-09,Gujarat Fortunegiants,163,163,Mahendra Ganesh Rajput,6,1400%,21%,,85.70%
PKL-09,Gujarat Fortunegiants,163,163,Mahendra Ganesh Rajput,7,3900%,58.00%,7.70%,64.10%
PKL-09,Gujarat Fortunegiants,5019,5019,Mohammad Ghorbani,3,100%,100.00%,100.00%,
PKL-09,Gujarat Fortunegiants,4939,4939,Pardeep Kumar,5,300%,60.00%,33.30%,
PKL-09,Gujarat Fortunegiants,4939,4939,Pardeep Kumar,7,200%,40.00%,50.00%,
PKL-09,Gujarat Fortunegiants,5124,5124,Parteek Dahiya,1,200%,1%,,100.00%
PKL-09,Gujarat Fortunegiants,5124,5124,Parteek Dahiya,2,1900%,8.00%,15.80%,78.90%
PKL-09,Gujarat Fortunegiants,5124,5124,Parteek Dahiya,3,3200%,13.00%,12.50%,56.30%
PKL-09,Gujarat Fortunegiants,5124,5124,Parteek Dahiya,4,3400%,14.00%,35.30%,44.10%
PKL-09,Gujarat Fortunegiants,5124,5124,Parteek Dahiya,5,5000%,21.00%,32.00%,46.00%
PKL-09,Gujarat Fortunegiants,5124,5124,Parteek Dahiya,6,3000%,13.00%,20.00%,56.70%
PKL-09,Gujarat Fortunegiants,5124,5124,Parteek Dahiya,7,7300%,30.00%,24.70%,49.30%
PKL-09,Gujarat Fortunegiants,155,155,Prashanth Kumar Rai,3,100%,14.00%,100.00%,
PKL-09,Gujarat Fortunegiants,155,155,Prashanth Kumar Rai,5,100%,14.00%,100.00%,
PKL-09,Gujarat Fortunegiants,155,155,Prashanth Kumar Rai,6,200%,29%,,100.00%
PKL-09,Gujarat Fortunegiants,155,155,Prashanth Kumar Rai,7,300%,43.00%,33.30%,
PKL-09,Gujarat Fortunegiants,3075,3075,Purna Singh,5,600%,75.00%,66.70%,
PKL-09,Gujarat Fortunegiants,3075,3075,Purna Singh,6,100%,13.00%,100.00%,
PKL-09,Gujarat Fortunegiants,3075,3075,Purna Singh,7,100%,13%,,100.00%
PKL-09,Gujarat Fortunegiants,#N/A,-1,Rakesh Sangroya,1,200%,1%,,100.00%
PKL-09,Gujarat Fortunegiants,#N/A,-1,Rakesh Sangroya,2,1900%,7.00%,5.30%,63.20%
PKL-09,Gujarat Fortunegiants,#N/A,-1,Rakesh Sangroya,3,1000%,4.00%,20.00%,70.00%
PKL-09,Gujarat Fortunegiants,#N/A,-1,Rakesh Sangroya,4,4300%,16.00%,51.20%,37.20%
PKL-09,Gujarat Fortunegiants,#N/A,-1,Rakesh Sangroya,5,6000%,22.00%,60.00%,20.00%
PKL-09,Gujarat Fortunegiants,#N/A,-1,Rakesh Sangroya,6,4300%,16.00%,46.50%,41.90%
PKL-09,Gujarat Fortunegiants,#N/A,-1,Rakesh Sangroya,7,9400%,35.00%,29.80%,46.80%
PKL-09,Gujarat Fortunegiants,3084,3084,Rinku Narwal,6,200%,40.00%,100.00%,
PKL-09,Gujarat Fortunegiants,3084,3084,Rinku Narwal,7,300%,60.00%,66.70%,
PKL-09,Gujarat Fortunegiants,#N/A,-1,Rohan Singh,5,100%,100%,,
PKL-09,Gujarat Fortunegiants,326,326,Rohit Kumar,6,100%,25.00%,100.00%,
PKL-09,Gujarat Fortunegiants,326,326,Rohit Kumar,7,300%,75.00%,66.70%,33.30%
PKL-09,Gujarat Fortunegiants,5039,5039,Shankar Bhimraj Gadai,4,100%,9%,,100.00%
PKL-09,Gujarat Fortunegiants,5039,5039,Shankar Bhimraj Gadai,5,300%,27.00%,66.70%,33.30%
PKL-09,Gujarat Fortunegiants,5039,5039,Shankar Bhimraj Gadai,6,300%,27.00%,100.00%,
PKL-09,Gujarat Fortunegiants,5039,5039,Shankar Bhimraj Gadai,7,400%,36.00%,50.00%,50.00%
PKL-09,Gujarat Fortunegiants,3128,3128,Sonu,1,100%,1%,,100.00%
PKL-09,Gujarat Fortunegiants,3128,3128,Sonu,2,300%,4.00%,33.30%,66.70%
PKL-09,Gujarat Fortunegiants,3128,3128,Sonu,3,200%,3%,,100.00%
PKL-09,Gujarat Fortunegiants,3128,3128,Sonu,4,700%,9.00%,57.10%,28.60%
PKL-09,Gujarat Fortunegiants,3128,3128,Sonu,5,1800%,23.00%,38.90%,33.30%
PKL-09,Gujarat Fortunegiants,3128,3128,Sonu,6,1700%,21.00%,52.90%,5.90%
PKL-09,Gujarat Fortunegiants,3128,3128,Sonu,7,3200%,40.00%,18.80%,50.00%
PKL-09,Jaipur Pink Panthers,3053,3053,V Ajith Kumar,2,200%,1%,,100.00%
PKL-09,Jaipur Pink Panthers,3053,3053,V Ajith Kumar,3,2300%,13.00%,78.30%,17.40%
PKL-09,Jaipur Pink Panthers,3053,3053,V Ajith Kumar,4,2200%,12.00%,31.80%,36.40%
PKL-09,Jaipur Pink Panthers,3053,3053,V Ajith Kumar,5,4700%,26.00%,51.10%,27.70%
PKL-09,Jaipur Pink Panthers,3053,3053,V Ajith Kumar,6,3300%,18.00%,42.40%,45.50%
PKL-09,Jaipur Pink Panthers,3053,3053,V Ajith Kumar,7,5500%,30.00%,27.30%,54.50%
PKL-09,Jaipur Pink Panthers,2024,2024,Arjun Deshwal,1,200%,0%,,100.00%
PKL-09,Jaipur Pink Panthers,2024,2024,Arjun Deshwal,2,5200%,11.00%,5.80%,69.20%
PKL-09,Jaipur Pink Panthers,2024,2024,Arjun Deshwal,3,3700%,8.00%,45.90%,35.10%
PKL-09,Jaipur Pink Panthers,2024,2024,Arjun Deshwal,4,6700%,14.00%,26.90%,44.80%
PKL-09,Jaipur Pink Panthers,2024,2024,Arjun Deshwal,5,6700%,14.00%,53.70%,28.40%
PKL-09,Jaipur Pink Panthers,2024,2024,Arjun Deshwal,6,9900%,21.00%,16.20%,62.60%
PKL-09,Jaipur Pink Panthers,2024,2024,Arjun Deshwal,7,14100%,30.00%,24.10%,58.90%
PKL-09,Jaipur Pink Panthers,660,660,Bhavani Rajput,2,300%,4.00%,66.70%,33.30%
PKL-09,Jaipur Pink Panthers,660,660,Bhavani Rajput,3,400%,5.00%,50.00%,50.00%
PKL-09,Jaipur Pink Panthers,660,660,Bhavani Rajput,4,1200%,16.00%,16.70%,50.00%
PKL-09,Jaipur Pink Panthers,660,660,Bhavani Rajput,5,1500%,19.00%,40.00%,33.30%
PKL-09,Jaipur Pink Panthers,660,660,Bhavani Rajput,6,1100%,14.00%,45.50%,18.20%
PKL-09,Jaipur Pink Panthers,660,660,Bhavani Rajput,7,3200%,42.00%,34.40%,37.50%
PKL-09,Jaipur Pink Panthers,5106,5106,Devank,5,200%,18.00%,50.00%,
PKL-09,Jaipur Pink Panthers,5106,5106,Devank,6,100%,9.00%,100.00%,
PKL-09,Jaipur Pink Panthers,5106,5106,Devank,7,800%,73.00%,12.50%,25.00%
PKL-09,Jaipur Pink Panthers,5042,5042,Lucky Sharma,7,100%,100%,,
PKL-09,Jaipur Pink Panthers,3238,3238,Navneet,4,100%,10%,,
PKL-09,Jaipur Pink Panthers,3238,3238,Navneet,5,200%,20%,,
PKL-09,Jaipur Pink Panthers,3238,3238,Navneet,6,300%,30.00%,66.70%,33.30%
PKL-09,Jaipur Pink Panthers,3238,3238,Navneet,7,400%,40%,,75.00%
PKL-09,Jaipur Pink Panthers,3152,3152,Nitin Panwar,6,200%,50%,,100.00%
PKL-09,Jaipur Pink Panthers,3152,3152,Nitin Panwar,7,200%,50.00%,50.00%,50.00%
PKL-09,Jaipur Pink Panthers,3152,3152,Nitin Panwar,5,200%,33.00%,50.00%,
PKL-09,Jaipur Pink Panthers,3152,3152,Nitin Panwar,7,400%,67.00%,25.00%,
PKL-09,Jaipur Pink Panthers,81,81,Rahul Chaudhari,1,200%,1%,,100.00%
PKL-09,Jaipur Pink Panthers,81,81,Rahul Chaudhari,2,900%,5.00%,11.10%,66.70%
PKL-09,Jaipur Pink Panthers,81,81,Rahul Chaudhari,3,1700%,9.00%,52.90%,35.30%
PKL-09,Jaipur Pink Panthers,81,81,Rahul Chaudhari,4,2900%,15.00%,48.30%,24.10%
PKL-09,Jaipur Pink Panthers,81,81,Rahul Chaudhari,5,4700%,25.00%,66.00%,14.90%
PKL-09,Jaipur Pink Panthers,81,81,Rahul Chaudhari,6,2200%,12.00%,40.90%,31.80%
PKL-09,Jaipur Pink Panthers,81,81,Rahul Chaudhari,7,6300%,33.00%,41.30%,39.70%
PKL-09,Jaipur Pink Panthers,#N/A,-1,Rahul Gorakh Dhanawade,6,100%,100%,,
PKL-09,Jaipur Pink Panthers,4769,4769,Sahul Kumar,4,100%,13.00%,100.00%,
PKL-09,Jaipur Pink Panthers,4769,4769,Sahul Kumar,7,700%,88.00%,85.70%,14.30%
PKL-09,Jaipur Pink Panthers,368,368,Sunil Kumar,2,100%,3.00%,100.00%,
PKL-09,Jaipur Pink Panthers,368,368,Sunil Kumar,3,700%,23.00%,100.00%,
PKL-09,Jaipur Pink Panthers,368,368,Sunil Kumar,4,300%,10.00%,100.00%,
PKL-09,Jaipur Pink Panthers,368,368,Sunil Kumar,5,700%,23.00%,85.70%,14.30%
PKL-09,Jaipur Pink Panthers,368,368,Sunil Kumar,6,200%,7.00%,100.00%,
PKL-09,Jaipur Pink Panthers,368,368,Sunil Kumar,7,1000%,33.00%,100.00%,
PKL-09,Jaipur Pink Panthers,3053,3053,V Ajith Kumar,2,400%,12%,,75.00%
PKL-09,Jaipur Pink Panthers,3053,3053,V Ajith Kumar,3,500%,15.00%,60.00%,20.00%
PKL-09,Jaipur Pink Panthers,3053,3053,V Ajith Kumar,4,700%,21.00%,28.60%,14.30%
PKL-09,Jaipur Pink Panthers,3053,3053,V Ajith Kumar,5,600%,18%,,50.00%
PKL-09,Jaipur Pink Panthers,3053,3053,V Ajith Kumar,6,700%,21%,,85.70%
PKL-09,Jaipur Pink Panthers,3053,3053,V Ajith Kumar,7,500%,15%,,40.00%
PKL-09,Patna Pirates,4798,4798,Abdul Insamam,5,100%,6.00%,100.00%,
PKL-09,Patna Pirates,4798,4798,Abdul Insamam,6,500%,28.00%,40.00%,40.00%
PKL-09,Patna Pirates,4798,4798,Abdul Insamam,7,1200%,67.00%,16.70%,25.00%
PKL-09,Patna Pirates,644,644,Anand Tomar,2,100%,4%,,100.00%
PKL-09,Patna Pirates,644,644,Anand Tomar,3,200%,8.00%,50.00%,50.00%
PKL-09,Patna Pirates,644,644,Anand Tomar,4,200%,8.00%,50.00%,
PKL-09,Patna Pirates,644,644,Anand Tomar,5,400%,17.00%,50.00%,50.00%
PKL-09,Patna Pirates,644,644,Anand Tomar,6,500%,21.00%,20.00%,80.00%
PKL-09,Patna Pirates,644,644,Anand Tomar,7,1000%,42.00%,30.00%,60.00%
PKL-09,Patna Pirates,5107,5107,Anuj Kumar,4,100%,3%,,
PKL-09,Patna Pirates,5107,5107,Anuj Kumar,5,900%,24.00%,55.60%,22.20%
PKL-09,Patna Pirates,5107,5107,Anuj Kumar,6,1000%,27.00%,40.00%,10.00%
PKL-09,Patna Pirates,5107,5107,Anuj Kumar,7,1700%,46.00%,35.30%,23.50%
PKL-09,Patna Pirates,3174,3174,Daniel Odhiambo,1,100%,6%,,100.00%
PKL-09,Patna Pirates,3174,3174,Daniel Odhiambo,2,200%,13%,,100.00%
PKL-09,Patna Pirates,3174,3174,Daniel Odhiambo,3,400%,25%,,75.00%
PKL-09,Patna Pirates,3174,3174,Daniel Odhiambo,5,300%,19.00%,66.70%,
PKL-09,Patna Pirates,3174,3174,Daniel Odhiambo,6,300%,19%,,66.70%
PKL-09,Patna Pirates,3174,3174,Daniel Odhiambo,7,300%,19.00%,33.30%,33.30%
PKL-09,Patna Pirates,4957,4957,Manish,7,100%,100%,,
PKL-09,Patna Pirates,#N/A,-1,Monu Sandhu,3,800%,8.00%,100.00%,
PKL-09,Patna Pirates,#N/A,-1,Monu Sandhu,4,1200%,13.00%,91.70%,8.30%
PKL-09,Patna Pirates,#N/A,-1,Monu Sandhu,5,1500%,16.00%,93.30%,
PKL-09,Patna Pirates,#N/A,-1,Monu Sandhu,6,1800%,19.00%,72.20%,16.70%
PKL-09,Patna Pirates,#N/A,-1,Monu Sandhu,7,4300%,45.00%,67.40%,18.60%
PKL-09,Patna Pirates,5090,5090,Naveen Sharma,7,100%,100%,,
PKL-09,Patna Pirates,3107,3107,Neeraj Kumar,3,100%,8.00%,100.00%,
PKL-09,Patna Pirates,3107,3107,Neeraj Kumar,4,100%,8.00%,100.00%,
PKL-09,Patna Pirates,3107,3107,Neeraj Kumar,5,500%,42.00%,100.00%,
PKL-09,Patna Pirates,3107,3107,Neeraj Kumar,6,100%,8.00%,100.00%,
PKL-09,Patna Pirates,3107,3107,Neeraj Kumar,7,400%,33.00%,75.00%,
PKL-09,Patna Pirates,5091,5091,Ranjit Naik,2,200%,6%,,50.00%
PKL-09,Patna Pirates,5091,5091,Ranjit Naik,3,200%,6.00%,50.00%,50.00%
PKL-09,Patna Pirates,5091,5091,Ranjit Naik,4,300%,9.00%,33.30%,33.30%
PKL-09,Patna Pirates,5091,5091,Ranjit Naik,5,800%,24.00%,25.00%,25.00%
PKL-09,Patna Pirates,5091,5091,Ranjit Naik,6,800%,24.00%,25.00%,50.00%
PKL-09,Patna Pirates,5091,5091,Ranjit Naik,7,1000%,30.00%,20.00%,50.00%
PKL-09,Patna Pirates,3023,3023,Rohit Gulia,2,700%,2%,,71.40%
PKL-09,Patna Pirates,3023,3023,Rohit Gulia,3,2100%,7.00%,66.70%,23.80%
PKL-09,Patna Pirates,3023,3023,Rohit Gulia,4,3600%,12.00%,47.20%,27.80%
PKL-09,Patna Pirates,3023,3023,Rohit Gulia,5,5100%,17.00%,64.70%,15.70%
PKL-09,Patna Pirates,3023,3023,Rohit Gulia,6,5700%,19.00%,17.50%,63.20%
PKL-09,Patna Pirates,3023,3023,Rohit Gulia,7,12100%,41.00%,28.10%,47.90%
PKL-09,Patna Pirates,757,757,Sachin,2,1000%,10%,,90.00%
PKL-09,Patna Pirates,757,757,Sachin,3,1300%,12.00%,53.80%,38.50%
PKL-09,Patna Pirates,757,757,Sachin,4,900%,9.00%,55.60%,11.10%
PKL-09,Patna Pirates,757,757,Sachin,5,2000%,19.00%,45.00%,30.00%
PKL-09,Patna Pirates,757,757,Sachin,6,1400%,13.00%,64.30%,21.40%
PKL-09,Patna Pirates,757,757,Sachin,7,3900%,37.00%,38.50%,43.60%
PKL-09,Patna Pirates,#N/A,-1,Sachin Tanwar,1,300%,1%,,100.00%
PKL-09,Patna Pirates,#N/A,-1,Sachin Tanwar,2,1200%,4.00%,8.30%,75.00%
PKL-09,Patna Pirates,#N/A,-1,Sachin Tanwar,3,2300%,8.00%,52.20%,34.80%
PKL-09,Patna Pirates,#N/A,-1,Sachin Tanwar,4,4700%,17.00%,53.20%,25.50%
PKL-09,Patna Pirates,#N/A,-1,Sachin Tanwar,5,4200%,15.00%,50.00%,23.80%
PKL-09,Patna Pirates,#N/A,-1,Sachin Tanwar,6,6100%,22.00%,37.70%,52.50%
PKL-09,Patna Pirates,#N/A,-1,Sachin Tanwar,7,8400%,31.00%,36.90%,41.70%
PKL-09,Patna Pirates,#N/A,-1,Shadloui Chianeh,3,100%,5.00%,100.00%,
PKL-09,Patna Pirates,#N/A,-1,Shadloui Chianeh,5,400%,20.00%,75.00%,
PKL-09,Patna Pirates,#N/A,-1,Shadloui Chianeh,6,700%,35.00%,57.10%,14.30%
PKL-09,Patna Pirates,#N/A,-1,Shadloui Chianeh,7,800%,40.00%,62.50%,37.50%
PKL-09,Patna Pirates,#N/A,-1,Sukesh Hegde,7,200%,100.00%,50.00%,
PKL-09,Patna Pirates,3106,3106,Sunil,7,200%,100%,,
PKL-09,Patna Pirates,4757,4757,Vishwas S,5,600%,29.00%,83.30%,
PKL-09,Patna Pirates,4757,4757,Vishwas S,6,700%,33%,,57.10%
PKL-09,Patna Pirates,4757,4757,Vishwas S,7,800%,38.00%,37.50%,25.00%
PKL-09,Puneri Paltan,4192,4192,Abinesh Nadarajan,7,200%,100.00%,50.00%,
PKL-09,Puneri Paltan,5116,5116,Aditya Shinde,4,100%,14.00%,100.00%,
PKL-09,Puneri Paltan,5116,5116,Aditya Shinde,5,300%,43%,,33.30%
PKL-09,Puneri Paltan,5116,5116,Aditya Shinde,6,100%,14%,,100.00%
PKL-09,Puneri Paltan,5116,5116,Aditya Shinde,7,200%,29%,,50.00%
PKL-09,Puneri Paltan,#N/A,-1,Aditya Tushar Shinde,2,100%,4%,,100.00%
PKL-09,Puneri Paltan,#N/A,-1,Aditya Tushar Shinde,3,300%,13.00%,33.30%,
PKL-09,Puneri Paltan,#N/A,-1,Aditya Tushar Shinde,4,100%,4.00%,100.00%,
PKL-09,Puneri Paltan,#N/A,-1,Aditya Tushar Shinde,5,400%,17%,,75.00%
PKL-09,Puneri Paltan,#N/A,-1,Aditya Tushar Shinde,6,700%,30.00%,28.60%,42.90%
PKL-09,Puneri Paltan,#N/A,-1,Aditya Tushar Shinde,7,700%,30.00%,14.30%,42.90%
PKL-09,Puneri Paltan,#N/A,-1,Ajinkya Ashok Pawar,7,100%,100%,,
PKL-09,Puneri Paltan,4959,4959,Akash Shinde,2,500%,3%,,60.00%
PKL-09,Puneri Paltan,4959,4959,Akash Shinde,3,1200%,6.00%,16.70%,75.00%
PKL-09,Puneri Paltan,4959,4959,Akash Shinde,4,1500%,8.00%,40.00%,33.30%
PKL-09,Puneri Paltan,4959,4959,Akash Shinde,5,2700%,14.00%,48.10%,25.90%
PKL-09,Puneri Paltan,4959,4959,Akash Shinde,6,4300%,22.00%,18.60%,67.40%
PKL-09,Puneri Paltan,4959,4959,Akash Shinde,7,9300%,48.00%,21.50%,51.60%
PKL-09,Puneri Paltan,4959,4959,Akash Shinde,3,100%,4%,,
PKL-09,Puneri Paltan,4959,4959,Akash Shinde,4,400%,15.00%,50.00%,25.00%
PKL-09,Puneri Paltan,4959,4959,Akash Shinde,5,400%,15.00%,25.00%,
PKL-09,Puneri Paltan,4959,4959,Akash Shinde,6,900%,33.00%,44.40%,44.40%
PKL-09,Puneri Paltan,4959,4959,Akash Shinde,7,900%,33.00%,33.30%,11.10%
PKL-09,Puneri Paltan,4960,4960,Aslam Inamdar,1,300%,1%,,100.00%
PKL-09,Puneri Paltan,4960,4960,Aslam Inamdar,2,800%,3.00%,12.50%,75.00%
PKL-09,Puneri Paltan,4960,4960,Aslam Inamdar,3,2500%,9.00%,48.00%,28.00%
PKL-09,Puneri Paltan,4960,4960,Aslam Inamdar,4,3100%,12.00%,51.60%,32.30%
PKL-09,Puneri Paltan,4960,4960,Aslam Inamdar,5,6300%,24.00%,55.60%,23.80%
PKL-09,Puneri Paltan,4960,4960,Aslam Inamdar,6,5700%,21.00%,35.10%,54.40%
PKL-09,Puneri Paltan,4960,4960,Aslam Inamdar,7,8100%,30.00%,29.60%,56.80%
PKL-09,Puneri Paltan,5108,5108,Badal Singh,7,100%,100%,,
