player-successful-tackles_player_name,player-avg-tackle-points_player_name,player-super-raids_player_name,player-raid-points_player_name,super-10s_player_name,player-super-tackles_player_name,player-successful-raids_player_name,player-dod-raid-points_player_name,player-tackle-points_player_name,high-5s_player_name,player-total-points_player_name,player-successful-tackles_match_played,player-avg-tackle-points_match_played,player-super-raids_match_played,player-raid-points_match_played,super-10s_match_played,player-super-tackles_match_played,player-successful-raids_match_played,player-dod-raid-points_match_played,player-tackle-points_match_played,high-5s_match_played,player-total-points_match_played,player-successful-tackles_position_name,player-avg-tackle-points_position_name,player-super-raids_position_name,player-raid-points_position_name,super-10s_position_name,player-super-tackles_position_name,player-successful-raids_position_name,player-dod-raid-points_position_name,player-tackle-points_position_name,high-5s_position_name,player-total-points_position_name,player-successful-tackles_team,player-avg-tackle-points_team,player-super-raids_team,player-raid-points_team,super-10s_team,player-super-tackles_team,player-successful-raids_team,player-dod-raid-points_team,player-tackle-points_team,high-5s_team,player-total-points_team,player-successful-tackles_team_name,player-avg-tackle-points_team_name,player-super-raids_team_name,player-raid-points_team_name,super-10s_team_name,player-super-tackles_team_name,player-successful-raids_team_name,player-dod-raid-points_team_name,player-tackle-points_team_name,high-5s_team_name,player-total-points_team_name,player-successful-tackles_team_full_name,player-avg-tackle-points_team_full_name,player-super-raids_team_full_name,player-raid-points_team_full_name,super-10s_team_full_name,player-super-tackles_team_full_name,player-successful-raids_team_full_name,player-dod-raid-points_team_full_name,player-tackle-points_team_full_name,high-5s_team_full_name,player-total-points_team_full_name,player-successful-tackles_rank,player-avg-tackle-points_rank,player-super-raids_rank,player-raid-points_rank,super-10s_rank,player-super-tackles_rank,player-successful-raids_rank,player-dod-raid-points_rank,player-tackle-points_rank,high-5s_rank,player-total-points_rank,player-successful-tackles_value,player-avg-tackle-points_value,player-super-raids_value,player-raid-points_value,super-10s_value,player-super-tackles_value,player-successful-raids_value,player-dod-raid-points_value,player-tackle-points_value,high-5s_value,player-total-points_value,player-successful-tackles_points_per_match,player-avg-tackle-points_points_per_match,player-super-raids_points_per_match,player-raid-points_points_per_match,super-10s_points_per_match,player-super-tackles_points_per_match,player-successful-raids_points_per_match,player-dod-raid-points_points_per_match,player-tackle-points_points_per_match,high-5s_points_per_match,player-total-points_points_per_match,player-successful-tackles_team_id,player-avg-tackle-points_team_id,player-super-raids_team_id,player-raid-points_team_id,super-10s_team_id,player-super-tackles_team_id,player-successful-raids_team_id,player-dod-raid-points_team_id,player-tackle-points_team_id,high-5s_team_id,player-total-points_team_id,player-successful-tackles_position_id,player-avg-tackle-points_position_id,player-super-raids_position_id,player-raid-points_position_id,super-10s_position_id,player-super-tackles_position_id,player-successful-raids_position_id,player-dod-raid-points_position_id,player-tackle-points_position_id,high-5s_position_id,player-total-points_position_id
Rinku,Rinku,,,,Rinku,,,Rinku,Rinku,Rinku,22.0,22.0,,,,22.0,,,22.0,22.0,22,Defender - Right Corner,Defender - Right Corner,,,,Defender - Right Corner,,,Defender - Right Corner,Defender - Right Corner,Defender - Right Corner,,,,,,,,,,,,MUM,MUM,,,,MUM,,,MUM,MUM,MUM,U Mumba,U Mumba,,,,U Mumba,,,U Mumba,U Mumba,U Mumba,7.0,7.0,,,,5.0,,,6.0,8.0,43,53.0,2.73,,,,7.0,,,60.0,4.0,60,2.409090909090909,0.124090909090909,,,,0.3181818181818182,,,2.727272727272727,0.1818181818181818,2.727272727272727,5.0,5.0,,,,5.0,,,5.0,5.0,5,0.0,0.0,,,,0.0,,,0.0,0.0,0
Manjeet,Manjeet,,Manjeet,,Manjeet,Manjeet,Manjeet,Manjeet,,Manjeet,5.0,5.0,,5.0,,5.0,5.0,5.0,5.0,,5,Raider,Raider,,Raider,,Raider,Raider,Raider,Raider,,Raider,,,,,,,,,,,,DEL,DEL,,DEL,,DEL,DEL,DEL,DEL,,DEL,Dabang Delhi K.C.,Dabang Delhi K.C.,,Dabang Delhi K.C.,,Dabang Delhi K.C.,Dabang Delhi K.C.,Dabang Delhi K.C.,Dabang Delhi K.C.,,Dabang Delhi K.C.,121.0,99.0,,70.0,,88.0,65.0,57.0,112.0,,123,2.0,0.6,,8.0,,1.0,8.0,2.0,3.0,,11,0.4,0.12,,1.6,,0.2,1.6,0.4,0.6,,2.2,2.0,2.0,,2.0,,2.0,2.0,2.0,2.0,,2,8.0,8.0,,8.0,,8.0,8.0,8.0,8.0,,8
,,Rakesh,Rakesh,Rakesh,,Rakesh,Rakesh,,,Rakesh,,,22.0,22.0,22.0,,22.0,22.0,,,22,,,Raider,Raider,Raider,,Raider,Raider,,,Raider,,,,,,,,,,,,,,GUJ,GUJ,GUJ,,GUJ,GUJ,,,GUJ,,,Gujarat Giants,Gujarat Giants,Gujarat Giants,,Gujarat Giants,Gujarat Giants,,,Gujarat Giants,,,13.0,15.0,15.0,,15.0,12.0,,,15,,,4.0,140.0,5.0,,112.0,23.0,,,140,,,0.1818181818181818,6.363636363636363,0.2272727272727272,,5.090909090909091,1.0454545454545454,,,6.363636363636363,,,31.0,31.0,31.0,,31.0,31.0,,,31,,,8.0,8.0,8.0,,8.0,8.0,,,8
Prince D,Prince D,,Prince D,,Prince D,Prince D,Prince D,Prince D,,Prince D,14.0,14.0,,14.0,,14.0,14.0,14.0,14.0,,14,Defender - Right Cover,Defender - Right Cover,,Defender - Right Cover,,Defender - Right Cover,Defender - Right Cover,Defender - Right Cover,Defender - Right Cover,,Defender - Right Cover,,,,,,,,,,,,HYD,HYD,,HYD,,HYD,HYD,HYD,HYD,,HYD,Telugu Titans,Telugu Titans,,Telugu Titans,,Telugu Titans,Telugu Titans,Telugu Titans,Telugu Titans,,Telugu Titans,73.0,77.0,,97.0,,29.0,89.0,76.0,67.0,,113,9.0,0.86,,3.0,,3.0,2.0,1.0,12.0,,15,0.6428571428571429,0.0614285714285714,,0.2142857142857142,,0.2142857142857142,0.1428571428571428,0.0714285714285714,0.8571428571428571,,1.0714285714285714,8.0,8.0,,8.0,,8.0,8.0,8.0,8.0,,8,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0
Vikash D,Vikash D,,,,,,,Vikash D,,Vikash D,4.0,4.0,,,,,,,4.0,,4,Defender,Defender,,,,,,,Defender,,Defender,,,,,,,,,,,,DEL,DEL,,,,,,,DEL,,DEL,Dabang Delhi K.C.,Dabang Delhi K.C.,,,,,,,Dabang Delhi K.C.,,Dabang Delhi K.C.,120.0,111.0,,,,,,,139.0,,181,2.0,0.5,,,,,,,2.0,,2,0.5,0.125,,,,,,,0.5,,0.5,2.0,2.0,,,,,,,2.0,,2,9.0,9.0,,,,,,,9.0,,9
Mohit Goyat,Mohit Goyat,Mohit Goyat,Mohit Goyat,Mohit Goyat,Mohit Goyat,Mohit Goyat,Mohit Goyat,Mohit Goyat,Mohit Goyat,Mohit Goyat,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21,Raider,Raider,Raider,Raider,Raider,Raider,Raider,Raider,Raider,Raider,Raider,,,,,,,,,,,,PUN,PUN,PUN,PUN,PUN,PUN,PUN,PUN,PUN,PUN,PUN,Puneri Paltan,Puneri Paltan,Puneri Paltan,Puneri Paltan,Puneri Paltan,Puneri Paltan,Puneri Paltan,Puneri Paltan,Puneri Paltan,Puneri Paltan,Puneri Paltan,40.0,49.0,29.0,11.0,8.0,30.0,10.0,1.0,40.0,41.0,8,25.0,1.33,2.0,159.0,8.0,3.0,136.0,49.0,28.0,1.0,187,1.1904761904761905,0.0633333333333333,0.0952380952380952,7.571428571428571,0.3809523809523809,0.1428571428571428,6.476190476190476,2.3333333333333335,1.3333333333333333,0.0476190476190476,8.904761904761905,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8
,,Meetu,Meetu,Meetu,,Meetu,Meetu,,,Meetu,,,16.0,16.0,16.0,,16.0,16.0,,,16,,,Raider,Raider,Raider,,Raider,Raider,,,Raider,,,,,,,,,,,,,,HAR,HAR,HAR,,HAR,HAR,,,HAR,,,Haryana Steelers,Haryana Steelers,Haryana Steelers,,Haryana Steelers,Haryana Steelers,,,Haryana Steelers,,,33.0,30.0,22.0,,25.0,30.0,,,34,,,1.0,75.0,3.0,,65.0,10.0,,,75,,,0.0625,4.6875,0.1875,,4.0625,0.625,,,4.6875,,,28.0,28.0,28.0,,28.0,28.0,,,28,,,8.0,8.0,8.0,,8.0,8.0,,,8
Jaideep,Jaideep,,,,Jaideep,,,Jaideep,Jaideep,Jaideep,22.0,22.0,,,,22.0,,,22.0,22.0,22,Defender - Left Cover,Defender - Left Cover,,,,Defender - Left Cover,,,Defender - Left Cover,Defender - Left Cover,Defender - Left Cover,,,,,,,,,,,,HAR,HAR,,,,HAR,,,HAR,HAR,HAR,Haryana Steelers,Haryana Steelers,,,,Haryana Steelers,,,Haryana Steelers,Haryana Steelers,Haryana Steelers,4.0,4.0,,,,10.0,,,4.0,3.0,37,61.0,3.0,,,,5.0,,,66.0,5.0,66,2.772727272727273,0.1363636363636363,,,,0.2272727272727272,,,3.0,0.2272727272727272,3.0,28.0,28.0,,,,28.0,,,28.0,28.0,28,0.0,0.0,,,,0.0,,,0.0,0.0,0
Rahul Sethpal,Rahul Sethpal,,Rahul Sethpal,,Rahul Sethpal,Rahul Sethpal,Rahul Sethpal,Rahul Sethpal,Rahul Sethpal,Rahul Sethpal,18.0,18.0,,18.0,,18.0,18.0,18.0,18.0,18.0,18,Defender - Right Corner,Defender - Right Corner,,Defender - Right Corner,,Defender - Right Corner,Defender - Right Corner,Defender - Right Corner,Defender - Right Corner,Defender - Right Corner,Defender - Right Corner,,,,,,,,,,,,MUM,MUM,,MUM,,MUM,MUM,MUM,MUM,MUM,MUM,U Mumba,U Mumba,,U Mumba,,U Mumba,U Mumba,U Mumba,U Mumba,U Mumba,U Mumba,33.0,30.0,,66.0,,11.0,72.0,77.0,32.0,40.0,65,29.0,1.89,,10.0,,5.0,5.0,1.0,34.0,1.0,44,1.6111111111111112,0.105,,0.5555555555555556,,0.2777777777777778,0.2777777777777778,0.0555555555555555,1.8888888888888888,0.0555555555555555,2.4444444444444446,5.0,5.0,,5.0,,5.0,5.0,5.0,5.0,5.0,5,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0
Abinesh Nadarajan,Abinesh Nadarajan,,Abinesh Nadarajan,,Abinesh Nadarajan,Abinesh Nadarajan,,Abinesh Nadarajan,Abinesh Nadarajan,Abinesh Nadarajan,22.0,22.0,,22.0,,22.0,22.0,,22.0,22.0,22,Defender - Right Cover,Defender - Right Cover,,Defender - Right Cover,,Defender - Right Cover,Defender - Right Cover,,Defender - Right Cover,Defender - Right Cover,Defender - Right Cover,,,,,,,,,,,,PUN,PUN,,PUN,,PUN,PUN,,PUN,PUN,PUN,Puneri Paltan,Puneri Paltan,,Puneri Paltan,,Puneri Paltan,Puneri Paltan,,Puneri Paltan,Puneri Paltan,Puneri Paltan,26.0,24.0,,83.0,,8.0,88.0,,22.0,10.0,60,38.0,2.0,,4.0,,6.0,2.0,,44.0,3.0,48,1.7272727272727273,0.0909090909090909,,0.1818181818181818,,0.2727272727272727,0.0909090909090909,,2.0,0.1363636363636363,2.1818181818181817,7.0,7.0,,7.0,,7.0,7.0,,7.0,7.0,7,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0
Rohit Tomar,Rohit Tomar,,Rohit Tomar,,,Rohit Tomar,Rohit Tomar,Rohit Tomar,,Rohit Tomar,5.0,5.0,,5.0,,,5.0,5.0,5.0,,5,Raider,Raider,,Raider,,,Raider,Raider,Raider,,Raider,,,,,,,,,,,,U.P.,U.P.,,U.P.,,,U.P.,U.P.,U.P.,,U.P.,U.P. Yoddhas,U.P. Yoddhas,,U.P. Yoddhas,,,U.P. Yoddhas,U.P. Yoddhas,U.P. Yoddhas,,U.P. Yoddhas,152.0,145.0,,55.0,,,50.0,56.0,142.0,,108,1.0,0.2,,16.0,,,15.0,2.0,1.0,,17,0.2,0.04,,3.2,,,3.0,0.4,0.2,,3.4,30.0,30.0,,30.0,,,30.0,30.0,30.0,,30,8.0,8.0,,8.0,,,8.0,8.0,8.0,,8
Shubham Kumar,Shubham Kumar,,Shubham Kumar,,Shubham Kumar,,,Shubham Kumar,,Shubham Kumar,21.0,21.0,,21.0,,21.0,,,21.0,,21,Defender - Left Cover,Defender - Left Cover,,Defender - Left Cover,,Defender - Left Cover,,,Defender - Left Cover,,Defender - Left Cover,,,,,,,,,,,,U.P.,U.P.,,U.P.,,U.P.,,,U.P.,,U.P.,U.P. Yoddhas,U.P. Yoddhas,,U.P. Yoddhas,,U.P. Yoddhas,,,U.P. Yoddhas,,U.P. Yoddhas,39.0,46.0,,123.0,,16.0,,,33.0,,80,27.0,1.48,,1.0,,4.0,,,31.0,,32,1.2857142857142858,0.0704761904761904,,0.0476190476190476,,0.1904761904761904,,,1.4761904761904765,,1.5238095238095235,30.0,30.0,,30.0,,30.0,,,30.0,,30,0.0,0.0,,0.0,,0.0,,,0.0,,0
Akash Pikalmunde,Akash Pikalmunde,,Akash Pikalmunde,,,Akash Pikalmunde,Akash Pikalmunde,Akash Pikalmunde,,Akash Pikalmunde,7.0,7.0,,7.0,,,7.0,7.0,7.0,,7,Raider,Raider,,Raider,,,Raider,Raider,Raider,,Raider,,,,,,,,,,,,KOL,KOL,,KOL,,,KOL,KOL,KOL,,KOL,Bengal Warriors,Bengal Warriors,,Bengal Warriors,,,Bengal Warriors,Bengal Warriors,Bengal Warriors,,Bengal Warriors,150.0,150.0,,56.0,,,55.0,49.0,140.0,,109,1.0,0.14,,15.0,,,11.0,4.0,1.0,,16,0.1428571428571428,0.02,,2.142857142857143,,,1.5714285714285714,0.5714285714285714,0.1428571428571428,,2.2857142857142856,4.0,4.0,,4.0,,,4.0,4.0,4.0,,4,8.0,8.0,,8.0,,,8.0,8.0,8.0,,8
Manuj,Manuj,,,,,,,Manuj,,Manuj,1.0,1.0,,,,,,,1.0,,1,Defender - Right Corner,Defender - Right Corner,,,,,,,Defender - Right Corner,,Defender - Right Corner,,,,,,,,,,,,PAT,PAT,,,,,,,PAT,,PAT,Patna Pirates,Patna Pirates,,,,,,,Patna Pirates,,Patna Pirates,151.0,64.0,,,,,,,141.0,,184,1.0,1.0,,,,,,,1.0,,1,1.0,1.0,,,,,,,1.0,,1.0,6.0,6.0,,,,,,,6.0,,6,0.0,0.0,,,,,,,0.0,,0
Rohit,Rohit,Rohit,Rohit,,Rohit,Rohit,Rohit,Rohit,,Rohit,12.0,12.0,12.0,12.0,,12.0,12.0,12.0,12.0,,12,All-Rounder,All-Rounder,All-Rounder,All-Rounder,,All-Rounder,All-Rounder,All-Rounder,All-Rounder,,All-Rounder,,,,,,,,,,,,KOL,KOL,KOL,KOL,,KOL,KOL,KOL,KOL,,KOL,Bengal Warriors,Bengal Warriors,Bengal Warriors,Bengal Warriors,,Bengal Warriors,Bengal Warriors,Bengal Warriors,Bengal Warriors,,Bengal Warriors,98.0,112.0,34.0,49.0,,60.0,51.0,50.0,89.0,,89,5.0,0.5,1.0,21.0,,1.0,12.0,4.0,6.0,,27,0.4166666666666667,0.0416666666666666,0.0833333333333333,1.75,,0.0833333333333333,1.0,0.3333333333333333,0.5,,2.25,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,,4,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0
Vishwas S,Vishwas S,,Vishwas S,,,Vishwas S,Vishwas S,Vishwas S,,Vishwas S,4.0,4.0,,4.0,,,4.0,4.0,4.0,,4,Raider,Raider,,Raider,,,Raider,Raider,Raider,,Raider,,,,,,,,,,,,PUN,PUN,,PUN,,,PUN,PUN,PUN,,PUN,Puneri Paltan,Puneri Paltan,,Puneri Paltan,,,Puneri Paltan,Puneri Paltan,Puneri Paltan,,Puneri Paltan,147.0,139.0,,62.0,,,63.0,64.0,144.0,,118,1.0,0.25,,12.0,,,9.0,2.0,1.0,,13,0.25,0.0625,,3.0,,,2.25,0.5,0.25,,3.25,7.0,7.0,,7.0,,,7.0,7.0,7.0,,7,8.0,8.0,,8.0,,,8.0,8.0,8.0,,8
Sahul Kumar,Sahul Kumar,,,,Sahul Kumar,,,Sahul Kumar,Sahul Kumar,Sahul Kumar,18.0,18.0,,,,18.0,,,18.0,18.0,18,Defender - Right Corner,Defender - Right Corner,,,,Defender - Right Corner,,,Defender - Right Corner,Defender - Right Corner,Defender - Right Corner,,,,,,,,,,,,JAI,JAI,,,,JAI,,,JAI,JAI,JAI,Jaipur Pink Panthers,Jaipur Pink Panthers,,,,Jaipur Pink Panthers,,,Jaipur Pink Panthers,Jaipur Pink Panthers,Jaipur Pink Panthers,18.0,11.0,,,,54.0,,,20.0,39.0,64,43.0,2.5,,,,2.0,,,45.0,1.0,45,2.388888888888889,0.1388888888888889,,,,0.1111111111111111,,,2.5,0.0555555555555555,2.5,3.0,3.0,,,,3.0,,,3.0,3.0,3,0.0,0.0,,,,0.0,,,0.0,0.0,0
Ankit,Ankit,,Ankit,,,Ankit,Ankit,Ankit,,Ankit,4.0,4.0,,4.0,,,4.0,4.0,4.0,,4,Raider,Raider,,Raider,,,Raider,Raider,Raider,,Raider,,,,,,,,,,,,U.P.,U.P.,,U.P.,,,U.P.,U.P.,U.P.,,U.P.,U.P. Yoddhas,U.P. Yoddhas,,U.P. Yoddhas,,,U.P. Yoddhas,U.P. Yoddhas,U.P. Yoddhas,,U.P. Yoddhas,122.0,113.0,,73.0,,,70.0,65.0,137.0,,129,2.0,0.5,,7.0,,,5.0,1.0,2.0,,9,0.5,0.125,,1.75,,,1.25,0.25,0.5,,2.25,30.0,30.0,,30.0,,,30.0,30.0,30.0,,30,8.0,8.0,,8.0,,,8.0,8.0,8.0,,8
Mayur Kadam,Mayur Kadam,,,,,,,Mayur Kadam,,Mayur Kadam,19.0,19.0,,,,,,,19.0,,19,Defender - Right Cover,Defender - Right Cover,,,,,,,Defender - Right Cover,,Defender - Right Cover,,,,,,,,,,,,BLR,BLR,,,,,,,BLR,,BLR,Bengaluru Bulls,Bengaluru Bulls,,,,,,,Bengaluru Bulls,,Bengaluru Bulls,57.0,89.0,,,,,,,60.0,,114,14.0,0.74,,,,,,,14.0,,14,0.7368421052631579,0.0389473684210526,,,,,,,0.7368421052631579,,0.7368421052631579,1.0,1.0,,,,,,,1.0,,1,0.0,0.0,,,,,,,0.0,,0
Akshay,Akshay,,,,,,,Akshay,,Akshay,7.0,7.0,,,,,,,7.0,,7,Raider,Raider,,,,,,,Raider,,Raider,,,,,,,,,,,,HAR,HAR,,,,,,,HAR,,HAR,Haryana Steelers,Haryana Steelers,,,,,,,Haryana Steelers,,Haryana Steelers,83.0,76.0,,,,,,,88.0,,140,6.0,0.86,,,,,,,6.0,,6,0.8571428571428571,0.1228571428571428,,,,,,,0.8571428571428571,,0.8571428571428571,28.0,28.0,,,,,,,28.0,,28,8.0,8.0,,,,,,,8.0,,8
Mohammadreza Chiyaneh,Mohammadreza Chiyaneh,,Mohammadreza Chiyaneh,,Mohammadreza Chiyaneh,Mohammadreza Chiyaneh,,Mohammadreza Chiyaneh,Mohammadreza Chiyaneh,Mohammadreza Chiyaneh,24.0,24.0,,24.0,,24.0,24.0,,24.0,24.0,24,All-Rounder,All-Rounder,,All-Rounder,,All-Rounder,All-Rounder,,All-Rounder,All-Rounder,All-Rounder,,,,,,,,,,,,PAT,PAT,,PAT,,PAT,PAT,,PAT,PAT,PAT,Patna Pirates,Patna Pirates,,Patna Pirates,,Patna Pirates,Patna Pirates,,Patna Pirates,Patna Pirates,Patna Pirates,1.0,2.0,,76.0,,17.0,71.0,,1.0,1.0,25,86.0,3.71,,5.0,,3.0,5.0,,89.0,10.0,94,3.5833333333333335,0.1545833333333333,,0.2083333333333333,,0.125,0.2083333333333333,,3.7083333333333335,0.4166666666666667,3.9166666666666665,6.0,6.0,,6.0,,6.0,6.0,,6.0,6.0,6,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0
Soleiman Pahlevani,Soleiman Pahlevani,,,,Soleiman Pahlevani,,,Soleiman Pahlevani,,Soleiman Pahlevani,4.0,4.0,,,,4.0,,,4.0,,4,Defender,Defender,,,,Defender,,,Defender,,Defender,,,,,,,,,,,,GUJ,GUJ,,,,GUJ,,,GUJ,,GUJ,Gujarat Giants,Gujarat Giants,,,,Gujarat Giants,,,Gujarat Giants,,Gujarat Giants,148.0,114.0,,,,59.0,,,138.0,,182,1.0,0.5,,,,1.0,,,2.0,,2,0.25,0.125,,,,0.25,,,0.5,,0.5,31.0,31.0,,,,31.0,,,31.0,,31,9.0,9.0,,,,9.0,,,9.0,,9
,,,Hyunsu Park,,,Hyunsu Park,,,,Hyunsu Park,,,,3.0,,,3.0,,,,3,,,,Raider,,,Raider,,,,Raider,,,,,,,,,,,,,,,HYD,,,HYD,,,,HYD,,,,Telugu Titans,,,Telugu Titans,,,,Telugu Titans,,,,82.0,,,90.0,,,,156,,,,4.0,,,2.0,,,,4,,,,1.3333333333333333,,,0.6666666666666666,,,,1.3333333333333333,,,,8.0,,,8.0,,,,8,,,,8.0,,,8.0,,,,8
Mohammad Nosrati,Mohammad Nosrati,,,,,,,Mohammad Nosrati,,Mohammad Nosrati,2.0,2.0,,,,,,,2.0,,2,Raider,Raider,,,,,,,Raider,,Raider,,,,,,,,,,,,JAI,JAI,,,,,,,JAI,,JAI,Jaipur Pink Panthers,Jaipur Pink Panthers,,,,,,,Jaipur Pink Panthers,,Jaipur Pink Panthers,149.0,115.0,,,,,,,143.0,,183,1.0,0.5,,,,,,,1.0,,1,0.5,0.25,,,,,,,0.5,,0.5,3.0,3.0,,,,,,,3.0,,3,8.0,8.0,,,,,,,8.0,,8
Pardeep Kumar,Pardeep Kumar,Pardeep Kumar,Pardeep Kumar,Pardeep Kumar,,Pardeep Kumar,Pardeep Kumar,Pardeep Kumar,,Pardeep Kumar,17.0,17.0,17.0,17.0,17.0,,17.0,17.0,17.0,,17,Raider,Raider,Raider,Raider,Raider,,Raider,Raider,Raider,,Raider,,,,,,,,,,,,GUJ,GUJ,GUJ,GUJ,GUJ,,GUJ,GUJ,GUJ,,GUJ,Gujarat Giants,Gujarat Giants,Gujarat Giants,Gujarat Giants,Gujarat Giants,,Gujarat Giants,Gujarat Giants,Gujarat Giants,,Gujarat Giants,104.0,140.0,14.0,29.0,34.0,,31.0,27.0,106.0,,33,4.0,0.24,3.0,75.0,1.0,,54.0,11.0,4.0,,79,0.2352941176470588,0.0141176470588235,0.1764705882352941,4.411764705882353,0.0588235294117647,,3.176470588235294,0.6470588235294118,0.2352941176470588,,4.647058823529412,31.0,31.0,31.0,31.0,31.0,,31.0,31.0,31.0,,31,8.0,8.0,8.0,8.0,8.0,,8.0,8.0,8.0,,8
Mohammad Malak,Mohammad Malak,,,,,,,Mohammad Malak,,Mohammad Malak,5.0,5.0,,,,,,,5.0,,5,Defender,Defender,,,,,,,Defender,,Defender,,,,,,,,,,,,DEL,DEL,,,,,,,DEL,,DEL,Dabang Delhi K.C.,Dabang Delhi K.C.,,,,,,,Dabang Delhi K.C.,,Dabang Delhi K.C.,105.0,85.0,,,,,,,107.0,,155,4.0,0.8,,,,,,,4.0,,4,0.8,0.16,,,,,,,0.8,,0.8,2.0,2.0,,,,,,,2.0,,2,9.0,9.0,,,,,,,9.0,,9
Bharat,Bharat,Bharat,Bharat,Bharat,,Bharat,Bharat,Bharat,,Bharat,23.0,23.0,23.0,23.0,23.0,,23.0,23.0,23.0,,23,Raider,Raider,Raider,Raider,Raider,,Raider,Raider,Raider,,Raider,,,,,,,,,,,,BLR,BLR,BLR,BLR,BLR,,BLR,BLR,BLR,,BLR,Bengaluru Bulls,Bengaluru Bulls,Bengaluru Bulls,Bengaluru Bulls,Bengaluru Bulls,,Bengaluru Bulls,Bengaluru Bulls,Bengaluru Bulls,,Bengaluru Bulls,56.0,98.0,15.0,17.0,21.0,,17.0,28.0,61.0,,16,14.0,0.61,3.0,115.0,3.0,,95.0,10.0,14.0,,129,0.6086956521739131,0.0265217391304347,0.1304347826086956,5.0,0.1304347826086956,,4.130434782608695,0.4347826086956521,0.6086956521739131,,5.608695652173913,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1,8.0,8.0,8.0,8.0,8.0,,8.0,8.0,8.0,,8
Rohit Kumar,Rohit Kumar,,,,,,,Rohit Kumar,,Rohit Kumar,2.0,2.0,,,,,,,2.0,,2,Defender,Defender,,,,,,,Defender,,Defender,,,,,,,,,,,,BLR,BLR,,,,,,,BLR,,BLR,Bengaluru Bulls,Bengaluru Bulls,,,,,,,Bengaluru Bulls,,Bengaluru Bulls,160.0,116.0,,,,,,,159.0,,186,1.0,0.5,,,,,,,1.0,,1,0.5,0.25,,,,,,,0.5,,0.5,1.0,1.0,,,,,,,1.0,,1,9.0,9.0,,,,,,,9.0,,9
Ashu Malik,Ashu Malik,,Ashu Malik,,Ashu Malik,Ashu Malik,Ashu Malik,Ashu Malik,,Ashu Malik,22.0,22.0,,22.0,,22.0,22.0,22.0,22.0,,22,Raider,Raider,,Raider,,Raider,Raider,Raider,Raider,,Raider,,,,,,,,,,,,DEL,DEL,,DEL,,DEL,DEL,DEL,DEL,,DEL,Dabang Delhi K.C.,Dabang Delhi K.C.,,Dabang Delhi K.C.,,Dabang Delhi K.C.,Dabang Delhi K.C.,Dabang Delhi K.C.,Dabang Delhi K.C.,,Dabang Delhi K.C.,89.0,126.0,,37.0,,55.0,37.0,22.0,83.0,,44,6.0,0.36,,51.0,,2.0,38.0,13.0,8.0,,59,0.2727272727272727,0.0163636363636363,,2.3181818181818183,,0.0909090909090909,1.7272727272727273,0.5909090909090909,0.3636363636363636,,2.6818181818181817,2.0,2.0,,2.0,,2.0,2.0,2.0,2.0,,2,8.0,8.0,,8.0,,8.0,8.0,8.0,8.0,,8
Krishan,Krishan,,,,Krishan,,,Krishan,Krishan,Krishan,21.0,21.0,,,,21.0,,,21.0,21.0,21,Defender,Defender,,,,Defender,,,Defender,Defender,Defender,,,,,,,,,,,,DEL,DEL,,,,DEL,,,DEL,DEL,DEL,Dabang Delhi K.C.,Dabang Delhi K.C.,,,,Dabang Delhi K.C.,,,Dabang Delhi K.C.,Dabang Delhi K.C.,Dabang Delhi K.C.,41.0,51.0,,,,56.0,,,41.0,27.0,88,25.0,1.29,,,,2.0,,,27.0,1.0,27,1.1904761904761905,0.0614285714285714,,,,0.0952380952380952,,,1.2857142857142858,0.0476190476190476,1.2857142857142858,2.0,2.0,,,,2.0,,,2.0,2.0,2,9.0,9.0,,,,9.0,,,9.0,9.0,9
Mohit,Mohit,,,,Mohit,,,Mohit,Mohit,Mohit,22.0,22.0,,,,22.0,,,22.0,22.0,22,Defender - Right Cover,Defender - Right Cover,,,,Defender - Right Cover,,,Defender - Right Cover,Defender - Right Cover,Defender - Right Cover,,,,,,,,,,,,HAR,HAR,,,,HAR,,,HAR,HAR,HAR,Haryana Steelers,Haryana Steelers,,,,Haryana Steelers,,,Haryana Steelers,Haryana Steelers,Haryana Steelers,25.0,29.0,,,,18.0,,,25.0,23.0,69,39.0,1.91,,,,3.0,,,42.0,2.0,42,1.7727272727272727,0.0868181818181818,,,,0.1363636363636363,,,1.9090909090909092,0.0909090909090909,1.9090909090909092,28.0,28.0,,,,28.0,,,28.0,28.0,28,0.0,0.0,,,,0.0,,,0.0,0.0,0
